Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
164,John Foster,eng ENG,DF,Manchester City,21,1973,4,4,356,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Robbie Fowler,eng ENG,FW,Liverpool,20,1975,38,36,3274,36.4,28,5,33,27,1,1,3,0,0.77,0.14,0.91,0.74,0.88,Matches
166,Ruel Fox,ms MSR,MF,Tottenham,27,1968,26,26,2307,25.6,6,6,12,,,,1,0,0.23,0.23,0.47,,,Matches
167,Ruel Fox,ms MSR,MF,Newcastle Utd,27,1968,4,2,196,2.2,0,0,0,,,,0,0,0.00,0.00,0.00,,,Matches
168,Chris Freestone,eng ENG,FW,Middlesbrough,23,1971,3,2,195,2.2,1,1,2,1,0,0,0,0,0.46,0.46,0.92,0.46,0.92,Matches
169,Fabian de Freitas,nl NED,FW,Bolton,23,1972,27,18,1648,18.3,5,1,6,5,0,0,0,0,0.27,0.05,0.33,0.27,0.33,Matches
170,Michael Frontzeck,de GER,DF,Manchester City,31,1964,12,11,818,9.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
171,Paul Furlong,eng ENG,FW,Chelsea,26,1968,28,15,1435,15.9,3,3,6,3,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches
172,Kevin Gallacher,sct SCO,"FW,MF",Blackburn,28,1966,17,14,1217,13.5,2,1,3,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22,Matches
173,Kevin Gallen,eng ENG,FW,QPR,19,1975,29,26,2326,25.8,8,0,8,8,0,1,0,0,0.31,0.00,0.31,0.31,0.31,Matches
174,Marcus Gayle,jm JAM,"FW,MF",Wimbledon,24,1970,33,21,1997,22.2,5,4,9,5,0,0,0,0,0.23,0.18,0.41,0.23,0.41,Matches
175,Scot Gemmill,sct SCO,MF,Nott'ham Forest,24,1971,31,26,2258,25.1,1,4,5,1,0,0,4,0,0.04,0.16,0.20,0.04,0.20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,21,1973,33,30,2703,30.0,11,9,20,11,0,0,0,0,0.37,0.30,0.67,0.37,0.67,Matches
177,Keith Gillespie,nir NIR,"FW,MF",Newcastle Utd,20,1975,28,26,2123,23.6,4,6,10,4,0,0,3,0,0.17,0.25,0.42,0.17,0.42,Matches
178,David Ginola,fr FRA,"FW,MF",Newcastle Utd,28,1967,34,34,2930,32.6,5,8,13,5,0,0,6,0,0.15,0.25,0.40,0.15,0.40,Matches
179,Jon Goodman,ie IRL,FW,Wimbledon,24,1971,28,9,1047,11.6,6,1,7,6,0,0,0,0,0.52,0.09,0.60,0.52,0.60,Matches
180,Gregory Goodridge,bb BRB,"DF,MF",QPR,24,1971,7,1,79,0.9,1,0,1,1,0,0,1,0,1.14,0.00,1.14,1.14,1.14,Matches
181,Dale Gordon,eng ENG,MF,West Ham,28,1967,1,0,3,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Tony Grant,eng ENG,MF,Everton,20,1974,13,11,1004,11.2,1,5,6,1,0,0,1,0,0.09,0.45,0.54,0.09,0.54,Matches
183,Andy Gray,sct SCO,FW,Leeds United,17,1977,15,12,1093,12.1,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches
184,Scott Green,eng ENG,DF,Bolton,25,1970,31,27,2385,26.5,3,0,3,3,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
185,Bruce Grobbelaar,zw ZIM,GK,Southampton,37,1957,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Niklas Gudmundsson,se SWE,MF,Blackburn,23,1972,4,1,110,1.2,0,1,1,0,0,0,0,0,0.00,0.82,0.82,0.00,0.82,Matches
187,Steve Guinan,eng ENG,FW,Nott'ham Forest,19,1975,2,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Ruud Gullit,nl NED,"FW,MF",Chelsea,32,1962,31,31,2736,30.4,3,4,7,3,0,0,2,0,0.10,0.13,0.23,0.10,0.23,Matches
189,Alf-Inge Håland,no NOR,"DF,MF",Nott'ham Forest,22,1972,16,11,1412,15.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Gareth Hall,wls WAL,DF,Chelsea,26,1969,5,5,450,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
191,Marcus Hall,eng ENG,DF,Coventry City,19,1976,25,24,2134,23.7,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches
192,Richard Hall,eng ENG,DF,Southampton,23,1972,30,30,2655,29.5,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches
193,Mick Harford,eng ENG,FW,Wimbledon,36,1959,20,16,1305,14.5,2,1,3,2,0,0,6,1,0.14,0.07,0.21,0.14,0.21,Matches
194,John Harkes,us USA,MF,West Ham,28,1967,11,6,544,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
195,Steve Harkness,eng ENG,DF,Liverpool,23,1971,24,23,2030,22.6,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
196,Ian Harte,ie IRL,DF,Leeds United,17,1977,4,2,240,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
197,John Hartson,wls WAL,FW,Arsenal,20,1975,19,15,1360,15.1,4,2,6,4,0,0,3,0,0.26,0.13,0.40,0.26,0.40,Matches
198,Mark Hateley,eng ENG,FW,QPR,33,1961,14,10,901,10.0,2,3,5,2,0,0,1,0,0.20,0.30,0.50,0.20,0.50,Matches
199,Paul Heald,eng ENG,GK,Wimbledon,26,1968,18,18,1590,17.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
200,Neil Heaney,eng ENG,MF,Southampton,23,1971,17,15,1232,13.7,2,0,2,2,0,0,5,0,0.15,0.00,0.15,0.15,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Glenn Helder,nl NED,"FW,MF",Arsenal,26,1968,24,15,1412,15.7,1,3,4,1,0,0,0,0,0.06,0.19,0.25,0.06,0.25,Matches
202,John Hendrie,sct SCO,"FW,MF",Middlesbrough,31,1963,13,7,720,8.0,1,1,2,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25,Matches
203,Lee Hendrie,eng ENG,MF,Aston Villa,18,1977,3,2,237,2.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
204,Colin Hendry,sct SCO,DF,Blackburn,29,1965,33,33,2930,32.6,1,0,1,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matches
205,Craig Hignett,eng ENG,"FW,MF",Middlesbrough,25,1970,22,18,1629,18.1,5,1,6,3,2,2,3,0,0.28,0.06,0.33,0.17,0.22,Matches
206,Scott Hiley,eng ENG,DF,Manchester City,26,1968,6,2,293,3.3,0,2,2,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,Matches
207,David Hillier,eng ENG,MF,Arsenal,25,1969,5,3,289,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Andy Hinchcliffe,eng ENG,DF,Everton,26,1969,34,29,2191,24.3,2,3,5,0,2,2,4,0,0.08,0.12,0.21,0.00,0.12,Matches
209,David Hirst,eng ENG,FW,Sheffield Weds,27,1967,30,29,2286,25.4,13,5,18,9,4,4,1,1,0.51,0.20,0.71,0.35,0.55,Matches
210,Shaka Hislop,tt TRI,GK,Newcastle Utd,26,1969,24,24,2109,23.4,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches
211,Kevin Hitchcock,,GK,Chelsea,32,1962,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Dean Holdsworth,eng ENG,FW,Wimbledon,26,1968,33,31,2691,29.9,10,2,12,9,1,1,7,1,0.33,0.07,0.40,0.30,0.37,Matches
213,Ian Holloway,eng ENG,MF,QPR,32,1963,27,26,2343,26.0,1,3,4,1,0,0,5,0,0.04,0.12,0.15,0.04,0.15,Matches
214,Matty Holmes,eng ENG,MF,Blackburn,25,1969,9,8,670,7.4,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches
215,Paul Holmes,eng ENG,DF,Everton,27,1968,1,1,90,1.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Barry Horne,wls WAL,MF,Everton,33,1962,26,25,2221,24.7,1,2,3,1,0,0,9,1,0.04,0.08,0.12,0.04,0.12,Matches
217,Marc Hottiger,ch SUI,DF,Newcastle Utd,27,1967,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
218,Marc Hottiger,ch SUI,DF,Everton,27,1967,9,9,810,9.0,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
219,Bobby Howe,eng ENG,MF,Nott'ham Forest,21,1973,9,4,356,4.0,2,0,2,2,0,0,1,0,0.51,0.00,0.51,0.51,0.51,Matches
220,David Howells,eng ENG,MF,Tottenham,27,1967,29,29,2505,27.8,3,1,4,3,0,0,6,0,0.11,0.04,0.14,0.11,0.14,Matches
221,Steve Howey,eng ENG,DF,Newcastle Utd,23,1971,28,28,2500,27.8,1,1,2,1,0,0,2,0,0.04,0.04,0.07,0.04,0.07,Matches
222,Darren Huckerby,eng ENG,"FW,MF",Newcastle Utd,19,1976,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
223,David Hughes,eng ENG,MF,Southampton,22,1972,11,6,708,7.9,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
224,Mark Hughes,wls WAL,FW,Chelsea,31,1963,31,31,2699,30.0,8,5,13,7,1,1,12,1,0.27,0.17,0.43,0.23,0.40,Matches
225,Michael Hughes,nir NIR,MF,West Ham,23,1971,27,27,2377,26.4,0,6,6,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Stephen Hughes,eng ENG,MF,Arsenal,18,1976,1,0,21,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
227,Ritchie Humphreys,eng ENG,"DF,FW",Sheffield Weds,17,1977,4,2,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Don Hutchison,sct SCO,MF,West Ham,24,1971,12,8,720,8.0,2,0,2,2,0,0,3,0,0.25,0.00,0.25,0.25,0.25,Matches
229,Graham Hyde,eng ENG,MF,Sheffield Weds,24,1970,26,15,1432,15.9,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,Matches
230,Eike Immel,de GER,GK,Manchester City,34,1960,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Andy Impey,eng ENG,"DF,MF",QPR,23,1971,29,28,2479,27.5,3,1,4,3,0,0,1,1,0.11,0.04,0.15,0.11,0.15,Matches
232,Stig Inge Bjørnebye,no NOR,DF,Liverpool,25,1969,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Klas Ingesson,se SWE,MF,Sheffield Weds,26,1968,6,3,321,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Rae Ingram,eng ENG,DF,Manchester City,20,1974,5,5,449,5.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Richard Irving,,FW,Nott'ham Forest,19,1975,1,0,4,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Denis Irwin,ie IRL,DF,Manchester Utd,29,1965,31,31,2735,30.4,1,5,6,1,0,0,4,0,0.03,0.16,0.20,0.03,0.20,Matches
237,Isaías,br BRA,FW,Coventry City,31,1963,12,10,818,9.1,2,0,2,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
238,Matt Jackson,eng ENG,DF,Everton,23,1971,14,14,1225,13.6,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
239,David James,eng ENG,GK,Liverpool,24,1970,38,38,3420,38.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
240,John Jensen,dk DEN,MF,Arsenal,30,1965,15,13,1141,12.7,0,3,3,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches
241,Eoin Jess,sct SCO,MF,Coventry City,24,1970,12,9,885,9.8,1,1,2,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,Matches
242,Julian Joachim,eng ENG,FW,Aston Villa,20,1974,11,4,500,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches
243,Richard Jobson,eng ENG,DF,Leeds United,32,1963,12,12,1080,12.0,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
244,Erland Johnsen,no NOR,"DF,MF",Chelsea,28,1967,22,18,1669,18.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Tommy Johnson,eng ENG,FW,Aston Villa,24,1971,21,17,1699,18.9,5,2,7,5,0,0,5,0,0.26,0.11,0.37,0.26,0.37,Matches
246,Rob Jones,eng ENG,DF,Liverpool,23,1971,33,33,2868,31.9,0,2,2,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
247,Vinnie Jones,wls WAL,MF,Wimbledon,30,1965,31,27,2435,27.1,3,6,9,2,1,1,7,3,0.11,0.22,0.33,0.07,0.30,Matches
248,Andrei Kanchelskis,ru RUS,"DF,MF",Everton,26,1969,32,32,2785,30.9,16,8,24,16,0,0,2,0,0.52,0.26,0.78,0.52,0.78,Matches
249,Graham Kavanagh,ie IRL,MF,Middlesbrough,21,1973,7,6,523,5.8,1,1,2,0,1,1,0,0,0.17,0.17,0.34,0.00,0.17,Matches
250,Mikheil Kavelashvili,ge GEO,FW,Manchester City,24,1971,4,3,244,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Roy Keane,ie IRL,MF,Manchester Utd,23,1971,29,29,2496,27.7,6,0,6,6,0,0,8,2,0.22,0.00,0.22,0.22,0.22,Matches
252,Gary Kelly,ie IRL,DF,Leeds United,21,1974,34,34,2985,33.2,0,4,4,0,0,0,4,1,0.00,0.12,0.12,0.00,0.12,Matches
253,Jeff Kenna,ie IRL,DF,Blackburn,24,1970,32,32,2859,31.8,0,3,3,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
254,Mark Kennedy,ie IRL,"DF,MF",Liverpool,19,1976,4,1,183,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Martin Keown,eng ENG,"DF,MF",Arsenal,29,1966,34,34,2981,33.1,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Alan Kernaghan,ie IRL,DF,Manchester City,28,1967,6,4,399,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
257,David Kerr,sct SCO,MF,Manchester City,20,1974,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,David Kerslake,eng ENG,DF,Tottenham,29,1966,2,2,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Harry Kewell,au AUS,"FW,MF",Leeds United,16,1978,2,2,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Dmitri Kharine,ru RUS,GK,Chelsea,26,1968,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Alan Kimble,eng ENG,DF,Wimbledon,28,1966,31,31,2777,30.9,0,6,6,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
262,Georgi Kinkladze,ge GEO,MF,Manchester City,22,1973,37,37,3221,35.8,4,4,8,4,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
263,Paul Kitson,eng ENG,FW,Newcastle Utd,24,1971,7,2,223,2.5,2,1,3,2,0,0,1,0,0.81,0.40,1.21,0.81,1.21,Matches
264,Darko Kovačević,rs SRB,FW,Sheffield Weds,21,1973,16,8,856,9.5,4,1,5,4,0,0,1,0,0.42,0.11,0.53,0.42,0.53,Matches
265,Frank Lampard,eng ENG,MF,West Ham,17,1978,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Nii Lamptey,gh GHA,"FW,MF",Coventry City,20,1974,6,3,331,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
267,Stan Lazaridis,au AUS,"DF,MF",West Ham,22,1972,4,2,197,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Graeme Le Saux,eng ENG,DF,Blackburn,26,1968,14,13,1105,12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
269,Matt Le Tissier,eng ENG,"FW,MF",Southampton,26,1968,34,34,2966,33.0,7,8,15,4,3,3,12,1,0.21,0.24,0.46,0.12,0.36,Matches
270,David Lee,,MF,Bolton,27,1967,18,10,1141,12.7,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
271,David Lee,eng ENG,DF,Chelsea,25,1969,31,29,2634,29.3,1,0,1,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches
272,Jason Lee,eng ENG,FW,Nott'ham Forest,24,1971,28,21,1884,20.9,8,1,9,8,0,0,5,1,0.38,0.05,0.43,0.38,0.43,Matches
273,Rob Lee,eng ENG,MF,Newcastle Utd,29,1966,36,36,3202,35.6,8,4,12,7,1,1,3,0,0.22,0.11,0.34,0.20,0.31,Matches
274,Øyvind Leonhardsen,no NOR,MF,Wimbledon,24,1970,29,28,2464,27.4,4,3,7,4,0,0,6,0,0.15,0.11,0.26,0.15,0.26,Matches
275,Craig Liddle,eng ENG,DF,Middlesbrough,23,1971,13,12,1125,12.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Anders Limpar,se SWE,MF,Everton,29,1965,28,23,1835,20.4,3,5,8,3,0,0,5,0,0.15,0.25,0.39,0.15,0.39,Matches
277,Andy Linighan,eng ENG,DF,Arsenal,33,1962,18,17,1534,17.0,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches
278,Steve Lomas,nir NIR,MF,Manchester City,21,1974,33,33,2817,31.3,3,6,9,3,0,0,8,1,0.10,0.19,0.29,0.10,0.29,Matches
279,John Lukic,eng ENG,GK,Leeds United,34,1960,28,28,2520,28.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
280,Des Lyttle,eng ENG,DF,Nott'ham Forest,23,1971,33,32,2890,32.1,1,1,2,1,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches
281,Gary Mabbutt,eng ENG,"DF,MF",Tottenham,33,1961,32,32,2840,31.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Neil Maddison,eng ENG,"DF,MF",Southampton,25,1969,13,11,1157,12.9,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
283,Danny Maddix,jm JAM,DF,QPR,27,1967,22,20,1770,19.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Jim Magilton,nir NIR,"DF,MF",Southampton,26,1969,34,34,2748,30.5,3,0,3,2,1,1,2,0,0.10,0.00,0.10,0.07,0.07,Matches
285,Lee Makel,eng ENG,MF,Blackburn,22,1973,3,0,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Nicky Marker,eng ENG,DF,Blackburn,30,1965,10,8,711,7.9,1,1,2,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,Matches
287,Scott Marshall,sct SCO,DF,Arsenal,22,1973,11,10,920,10.2,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
288,Alvin Martin,eng ENG,DF,West Ham,37,1958,14,10,895,9.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Phil Masinga,za RSA,FW,Leeds United,26,1969,9,6,398,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Craig Maskell,eng ENG,FW,Southampton,27,1968,1,0,26,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Dominic Matteo,sct SCO,"DF,MF",Liverpool,21,1974,5,5,421,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,David May,eng ENG,DF,Manchester Utd,25,1970,16,13,1175,13.1,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
293,Alan Maybury,ie IRL,DF,Leeds United,16,1978,1,1,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
294,Giuseppe Mazzarelli,ch SUI,DF,Manchester City,22,1972,2,0,41,0.5,0,1,1,0,0,0,0,0,0.00,2.20,2.20,0.00,2.20,Matches
295,Brian McAllister,sct SCO,DF,Wimbledon,24,1970,2,2,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
296,Gary McAllister,sct SCO,MF,Leeds United,30,1964,36,36,3240,36.0,5,4,9,3,2,3,1,0,0.14,0.11,0.25,0.08,0.19,Matches
297,Steve McAnespie,sct SCO,DF,Bolton,23,1972,9,7,632,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Jason McAteer,ie IRL,MF,Bolton,24,1971,4,4,360,4.0,0,0,0,,,,1,0,0.00,0.00,0.00,,,Matches
299,Jason McAteer,ie IRL,MF,Liverpool,24,1971,29,27,2445,27.2,0,3,3,,,,4,0,0.00,0.11,0.11,,,Matches
300,Brian McClair,sct SCO,"FW,MF",Manchester Utd,31,1963,21,11,1228,13.6,3,2,5,3,0,0,1,0,0.22,0.15,0.37,0.22,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Alan McDonald,nir NIR,DF,QPR,31,1963,26,25,2184,24.3,1,2,3,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,Matches
302,Paul McDonald,sct SCO,DF,Southampton,27,1968,1,0,31,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
303,John McGinlay,sct SCO,FW,Bolton,31,1964,32,29,2463,27.4,6,3,9,5,1,1,4,0,0.22,0.11,0.33,0.18,0.29,Matches
304,Eddie McGoldrick,ie IRL,"DF,FW",Arsenal,30,1965,1,0,14,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Gavin McGowan,eng ENG,"DF,MF",Arsenal,19,1976,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Paul McGrath,ie IRL,DF,Aston Villa,35,1959,30,29,2540,28.2,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
307,Paul McGregor,eng ENG,FW,Nott'ham Forest,20,1974,14,7,697,7.7,2,1,3,2,0,0,0,0,0.26,0.13,0.39,0.26,0.39,Matches
308,Billy McKinlay,sct SCO,MF,Blackburn,26,1969,19,14,1327,14.7,2,0,2,2,0,0,5,1,0.14,0.00,0.14,0.14,0.14,Matches
309,Gerry McMahon,nir NIR,MF,Tottenham,21,1973,14,7,615,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Steve McManaman,eng ENG,MF,Liverpool,23,1972,38,38,3408,37.9,6,15,21,6,0,0,1,0,0.16,0.40,0.55,0.16,0.55,Matches
311,Paul Merson,eng ENG,"FW,MF",Arsenal,27,1968,38,38,3379,37.5,5,5,10,5,0,0,2,0,0.13,0.13,0.27,0.13,0.27,Matches
312,Luděk Mikloško,cz CZE,GK,West Ham,33,1961,36,36,3181,35.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
313,Alan Miller,eng ENG,GK,Middlesbrough,25,1970,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Savo Milošević,rs SRB,FW,Aston Villa,21,1973,36,35,3187,35.4,12,6,18,12,0,0,6,0,0.34,0.17,0.51,0.34,0.51,Matches
315,Bobby Mimms,eng ENG,GK,Blackburn,31,1963,2,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
316,Scott Minto,eng ENG,DF,Chelsea,23,1971,10,10,811,9.0,0,2,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
317,John Moncur,eng ENG,MF,West Ham,28,1966,17,17,1445,16.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
318,Ken Monkou,nl NED,DF,Southampton,30,1964,32,31,2701,30.0,2,0,2,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches
319,Alan Moore,ie IRL,MF,Middlesbrough,20,1974,12,5,629,7.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
320,Jaime Moreno,bo BOL,FW,Middlesbrough,21,1974,7,2,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
321,Chris Morris,ie IRL,DF,Middlesbrough,31,1963,23,22,1980,22.0,2,1,3,2,0,0,9,0,0.09,0.05,0.14,0.09,0.14,Matches
322,Jody Morris,eng ENG,MF,Chelsea,16,1978,1,0,19,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Steve Morrow,nir NIR,"DF,MF",Arsenal,25,1970,4,3,203,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
324,Paul Murray,eng ENG,MF,QPR,18,1976,1,1,90,1.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
325,Scott Murray,sct SCO,MF,Aston Villa,21,1974,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
