Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
317,Andreas Lund,no NOR,FW,Wimbledon,24,1975,12,10,847,9.4,2,1,3,2,0,0,1,0,0.21,0.11,0.32,0.21,0.32,Matches
318,Claus Lundekvam,no NOR,DF,Southampton,26,1973,27,25,2270,25.2,0,2,2,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08,Matches
319,Oleh Luzhny,ua UKR,DF,Arsenal,30,1968,21,16,1508,16.8,0,1,1,0,0,0,2,1,0.00,0.06,0.06,0.00,0.06,Matches
320,Des Lyttle,eng ENG,DF,Watford,27,1971,11,11,937,10.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
321,Neil Maddison,eng ENG,"DF,MF",Middlesbrough,29,1969,13,6,654,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
322,Chris Makin,eng ENG,DF,Sunderland,26,1973,34,34,2996,33.3,1,0,1,1,0,0,11,1,0.03,0.00,0.03,0.03,0.03,Matches
323,Stefan Malz,de GER,"DF,MF",Arsenal,27,1972,5,2,245,2.7,1,1,2,1,0,0,0,0,0.37,0.37,0.73,0.37,0.73,Matches
324,Alex Manninger,at AUT,GK,Arsenal,22,1977,15,14,1304,14.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
325,Javier Margas,cl CHI,DF,West Ham,30,1969,18,15,1340,14.9,1,1,2,1,0,0,1,1,0.07,0.07,0.13,0.07,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Silvio Marić,hr CRO,MF,Newcastle Utd,24,1975,13,3,403,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Carlos Marinelli,ar ARG,MF,Middlesbrough,17,1982,2,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
328,Andy Marriott,wls WAL,GK,Sunderland,28,1970,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
329,Chris Marsden,eng ENG,MF,Southampton,30,1969,21,19,1637,18.2,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
330,Ian Marshall,eng ENG,"DF,FW",Leicester City,33,1966,21,2,535,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
331,Nigel Martyn,eng ENG,GK,Leeds United,32,1966,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
332,Dominic Matteo,sct SCO,"DF,MF",Liverpool,25,1974,32,32,2872,31.9,0,6,6,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
333,David May,eng ENG,DF,Manchester Utd,29,1970,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Gary McAllister,sct SCO,MF,Coventry City,34,1964,38,38,3365,37.4,11,4,15,7,4,4,2,0,0.29,0.11,0.40,0.19,0.29,Matches
335,Stuart McCall,sct SCO,MF,Bradford City,35,1964,34,33,2997,33.3,1,2,3,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,Matches
336,Gavin McCann,eng ENG,MF,Sunderland,21,1978,24,21,1887,21.0,4,3,7,4,0,0,8,0,0.19,0.14,0.33,0.19,0.33,Matches
337,Jamie McClen,eng ENG,"DF,MF",Newcastle Utd,20,1979,9,3,304,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
338,Dave McEwen,,FW,Tottenham,21,1977,1,0,21,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
339,Brian McGovern,ie IRL,DF,Arsenal,19,1980,1,0,24,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Mark McKeever,ie IRL,MF,Sheffield Weds,20,1978,2,1,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Stephen McPhail,ie IRL,MF,Leeds United,19,1979,24,23,2069,23.0,2,4,6,2,0,0,0,0,0.09,0.17,0.26,0.09,0.26,Matches
342,Gary McSheffrey,eng ENG,"FW,MF",Coventry City,16,1982,3,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Erik Meijer,nl NED,FW,Liverpool,29,1969,20,7,793,8.8,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
344,Mario Melchiot,nl NED,DF,Chelsea,22,1976,5,4,400,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
345,Paul Merson,eng ENG,"FW,MF",Aston Villa,31,1968,32,24,2225,24.7,5,8,13,5,0,1,2,0,0.20,0.32,0.53,0.20,0.53,Matches
346,Charles Miller,sct SCO,MF,Watford,23,1976,14,9,823,9.1,0,2,2,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
347,Jamie Milligan,eng ENG,MF,Everton,19,1980,1,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Danny Mills,eng ENG,DF,Leeds United,22,1977,17,16,1463,16.3,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
349,Lee Mills,eng ENG,FW,Bradford City,29,1970,21,19,1719,19.1,5,3,8,5,0,0,1,0,0.26,0.16,0.42,0.26,0.42,Matches
350,Scott Minto,eng ENG,DF,West Ham,27,1971,18,15,1413,15.7,0,2,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,John Moncur,eng ENG,MF,West Ham,32,1966,22,20,1726,19.2,1,0,1,1,0,0,9,1,0.05,0.00,0.05,0.05,0.05,Matches
352,Garry Monk,eng ENG,DF,Southampton,20,1979,2,1,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Tommy Mooney,eng ENG,FW,Watford,27,1971,12,8,838,9.3,2,1,3,2,0,0,2,0,0.21,0.11,0.32,0.21,0.32,Matches
354,Joe-Max Moore,us USA,FW,Everton,28,1971,15,11,929,10.3,6,1,7,6,0,0,1,0,0.58,0.10,0.68,0.58,0.68,Matches
355,Jody Morris,eng ENG,MF,Chelsea,20,1978,30,19,1763,19.6,3,2,5,3,0,0,4,0,0.15,0.10,0.26,0.15,0.26,Matches
356,Lee Morris,eng ENG,FW,Derby County,19,1980,3,2,154,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
357,Neil Moss,eng ENG,GK,Southampton,24,1975,9,7,731,8.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
358,Danny Murphy,eng ENG,MF,Liverpool,22,1977,23,9,1030,11.4,3,2,5,3,0,0,3,0,0.26,0.17,0.44,0.26,0.44,Matches
359,Adam Murray,eng ENG,MF,Derby County,17,1981,8,1,145,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
360,Robbie Mustoe,eng ENG,MF,Middlesbrough,30,1968,27,18,1827,20.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
361,Andy Myers,eng ENG,DF,Bradford City,25,1973,13,10,922,10.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
362,Thomas Myhre,no NOR,GK,Everton,25,1973,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
363,Gary Neville,eng ENG,DF,Manchester Utd,24,1975,22,22,1889,21.0,0,3,3,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches
364,Phil Neville,eng ENG,"DF,MF",Manchester Utd,22,1977,29,25,2281,25.3,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
365,Jon Newby,eng ENG,FW,Liverpool,20,1978,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Jon Newsome,eng ENG,DF,Sheffield Weds,28,1970,6,5,526,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
367,Adam Newton,kn SKN,"DF,MF",West Ham,18,1980,2,0,19,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
368,Michel Ngonge,cd COD,"FW,MF",Watford,31,1967,23,16,1343,14.9,5,1,6,5,0,0,1,0,0.34,0.07,0.40,0.34,0.40,Matches
369,Allan Nielsen,dk DEN,MF,Tottenham,28,1971,14,5,547,6.1,0,1,1,0,0,0,2,1,0.00,0.16,0.16,0.00,0.16,Matches
370,Avi Nimni,il ISR,"FW,MF",Derby County,27,1972,4,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Gifton Noel-Williams,eng ENG,FW,Watford,19,1980,3,1,150,1.7,0,1,1,0,0,0,1,0,0.00,0.60,0.60,0.00,0.60,Matches
372,Ian Nolan,nir NIR,DF,Sheffield Weds,29,1970,29,28,2483,27.6,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
373,Runar Normann,no NOR,MF,Coventry City,21,1978,8,1,178,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
374,Milton Núñez,hn HON,FW,Sunderland,26,1972,1,0,16,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
375,Andy O'Brien,ie IRL,DF,Bradford City,20,1979,36,36,3195,35.5,1,0,1,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Phil O'Donnell,sct SCO,MF,Sheffield Weds,27,1972,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
377,Keith O'Neill,ie IRL,MF,Middlesbrough,23,1976,16,14,1262,14.0,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
378,Stefan Oakes,eng ENG,MF,Leicester City,20,1978,22,15,1348,15.0,1,3,4,1,0,0,0,0,0.07,0.20,0.27,0.07,0.27,Matches
379,Matt Oakley,eng ENG,MF,Southampton,21,1977,31,26,2358,26.2,3,3,6,3,0,0,3,0,0.11,0.11,0.23,0.11,0.23,Matches
380,Steve Ogrizovic,eng ENG,GK,Coventry City,41,1957,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Anthony Ormerod,eng ENG,MF,Middlesbrough,20,1979,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
382,John Oster,wls WAL,MF,Sunderland,20,1978,10,4,445,4.9,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
383,Marc Overmars,nl NED,"FW,MF",Arsenal,26,1973,31,22,1926,21.4,7,8,15,7,0,1,1,0,0.33,0.37,0.70,0.33,0.70,Matches
384,Michael Owen,eng ENG,FW,Liverpool,19,1979,27,22,1830,20.3,11,3,14,10,1,3,2,0,0.54,0.15,0.69,0.49,0.64,Matches
385,Rob Page,wls WAL,DF,Watford,24,1974,36,36,3179,35.3,1,2,3,1,0,0,12,0,0.03,0.06,0.08,0.03,0.08,Matches
386,Marians Pahars,lv LVA,"FW,MF",Southampton,22,1976,35,33,2778,30.9,13,3,16,13,0,0,4,0,0.42,0.10,0.52,0.42,0.52,Matches
387,Gary Pallister,eng ENG,DF,Middlesbrough,34,1965,21,21,1739,19.3,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
388,Carlton Palmer,eng ENG,MF,Coventry City,33,1965,15,15,1350,15.0,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
389,Steve Palmer,eng ENG,DF,Watford,31,1968,38,38,3413,37.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
390,James Panayi,eng ENG,DF,Watford,19,1980,2,2,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
391,Ray Parlour,eng ENG,MF,Arsenal,26,1973,30,29,2426,27.0,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
392,Juninho Paulista,br BRA,MF,Middlesbrough,26,1973,28,24,2092,23.2,4,2,6,4,0,2,1,0,0.17,0.09,0.26,0.17,0.26,Matches
393,Ian Pearce,eng ENG,DF,West Ham,25,1974,1,1,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
394,Stuart Pearce,eng ENG,DF,West Ham,37,1962,8,8,595,6.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Tore Pedersen,no NOR,DF,Wimbledon,29,1969,6,6,496,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
396,Mark Pembridge,wls WAL,MF,Everton,28,1970,31,29,2566,28.5,2,5,7,2,0,0,4,0,0.07,0.18,0.25,0.07,0.25,Matches
397,David Perpetuini,eng ENG,DF,Watford,19,1979,13,12,969,10.8,1,1,2,1,0,0,4,0,0.09,0.09,0.19,0.09,0.19,Matches
398,Chris Perry,eng ENG,DF,Tottenham,26,1973,37,36,3224,35.8,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches
399,Emmanuel Petit,fr FRA,"DF,MF",Arsenal,28,1970,26,24,2057,22.9,3,7,10,3,0,0,5,0,0.13,0.31,0.44,0.13,0.44,Matches
400,Dan Petrescu,ro ROU,DF,Chelsea,31,1967,29,24,1989,22.1,4,5,9,4,0,0,2,0,0.18,0.23,0.41,0.18,0.41,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Terry Phelan,ie IRL,DF,Everton,32,1967,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Kevin Phillips,eng ENG,FW,Sunderland,26,1973,36,36,3198,35.5,30,4,34,24,6,8,5,0,0.84,0.11,0.96,0.68,0.79,Matches
403,John Piercy,eng ENG,MF,Tottenham,19,1979,3,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
404,Alessandro Pistone,it ITA,DF,Newcastle Utd,24,1975,15,15,1218,13.5,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches
405,Mart Poom,ee EST,GK,Derby County,27,1972,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
406,Steve Potts,eng ENG,DF,West Ham,32,1967,17,16,1463,16.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
407,Darryl Powell,jm JAM,MF,Derby County,27,1971,31,31,2785,30.9,2,1,3,2,0,0,6,0,0.06,0.03,0.10,0.06,0.10,Matches
408,Gus Poyet,uy URU,MF,Chelsea,31,1967,33,25,2347,26.1,10,5,15,10,0,0,5,0,0.38,0.19,0.58,0.38,0.58,Matches
409,Kevin Pressman,eng ENG,GK,Sheffield Weds,31,1967,19,18,1680,18.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
410,Spencer Prior,eng ENG,DF,Derby County,28,1971,20,15,1483,16.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
411,Alan Quinn,ie IRL,MF,Sheffield Weds,20,1979,19,18,1560,17.3,3,2,5,3,0,0,3,0,0.17,0.12,0.29,0.17,0.29,Matches
412,Barry Quinn,ie IRL,DF,Coventry City,20,1979,11,5,560,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
413,Niall Quinn,ie IRL,FW,Sunderland,32,1966,37,35,3026,33.6,14,8,22,14,0,0,6,0,0.42,0.24,0.65,0.42,0.65,Matches
414,Lucas Radebe,za RSA,DF,Leeds United,30,1969,31,31,2698,30.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
415,Alex Rae,sct SCO,MF,Sunderland,29,1969,26,22,1986,22.1,3,5,8,3,0,0,8,2,0.14,0.23,0.36,0.14,0.36,Matches
416,Isaiah Rankin,eng ENG,"FW,MF",Bradford City,21,1978,9,0,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
417,Michael Reddy,ie IRL,FW,Sunderland,19,1980,8,0,119,1.3,1,0,1,1,0,0,0,0,0.76,0.00,0.76,0.76,0.76,Matches
418,Neil Redfearn,eng ENG,MF,Bradford City,34,1965,17,14,1254,13.9,1,0,1,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches
419,Jamie Redknapp,eng ENG,MF,Liverpool,26,1973,22,18,1655,18.4,3,1,4,2,1,1,4,,0.16,0.05,0.22,0.11,0.16,Matches
420,Hamilton Ricard,co COL,FW,Middlesbrough,25,1974,34,28,2361,26.2,12,3,15,9,3,4,7,0,0.46,0.11,0.57,0.34,0.46,Matches
421,Dean Richards,eng ENG,DF,Southampton,25,1974,35,35,3150,35.0,2,0,2,2,0,0,4,1,0.06,0.00,0.06,0.06,0.06,Matches
422,Karl-Heinz Riedle,de GER,FW,Liverpool,33,1965,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
423,Chris Riggott,eng ENG,DF,Derby County,18,1980,1,0,35,0.4,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Stuart Ripley,eng ENG,"FW,MF",Southampton,31,1967,23,18,1578,17.5,1,6,7,1,0,0,1,0,0.06,0.34,0.40,0.06,0.40,Matches
425,Andy Roberts,eng ENG,MF,Wimbledon,25,1974,16,14,1208,13.4,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Marvin Robinson,eng ENG,FW,Derby County,19,1980,8,3,391,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
427,Paul Robinson,eng ENG,DF,Watford,20,1978,32,29,2677,29.7,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,Matches
428,Paul Robinson,eng ENG,FW,Newcastle Utd,20,1978,11,2,319,3.5,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
429,Dani Rodrigues,pt POR,MF,Southampton,19,1980,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
430,Bruno Rodriguez,fr FRA,FW,Bradford City,26,1972,2,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Cédric Roussel,be BEL,FW,Coventry City,21,1978,22,18,1610,17.9,6,6,12,6,0,0,1,0,0.34,0.34,0.67,0.34,0.67,Matches
432,Éric Roy,fr FRA,MF,Sunderland,31,1967,24,19,1548,17.2,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
433,Neil Ruddock,eng ENG,DF,West Ham,31,1968,15,12,1093,12.1,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
434,Petter Rudi,no NOR,MF,Sheffield Weds,25,1973,20,18,1426,15.8,2,0,2,2,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
435,Jlloyd Samuel,tt TRI,"DF,MF",Aston Villa,18,1981,9,5,521,5.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
436,Dean Saunders,wls WAL,FW,Bradford City,35,1964,34,28,2455,27.3,3,2,5,3,0,0,1,0,0.11,0.07,0.18,0.11,0.18,Matches
437,Robbie Savage,wls WAL,MF,Leicester City,24,1974,35,35,3002,33.4,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
438,John Scales,eng ENG,DF,Tottenham,33,1966,4,3,333,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
439,Stefan Schnoor,de GER,DF,Derby County,28,1971,29,22,1973,21.9,0,1,1,0,0,1,4,2,0.00,0.05,0.05,0.00,0.05,Matches
440,Paul Scholes,eng ENG,MF,Manchester Utd,24,1974,31,27,2396,26.6,9,5,14,8,1,2,7,0,0.34,0.19,0.53,0.30,0.49,Matches
441,Stefan Schwarz,se SWE,"DF,MF",Sunderland,30,1969,27,27,2374,26.4,1,2,3,1,0,0,11,0,0.04,0.08,0.11,0.04,0.11,Matches
442,Mark Schwarzer,au AUS,GK,Middlesbrough,26,1972,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
443,Philip Scott,sct SCO,MF,Sheffield Weds,24,1974,5,2,208,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
444,David Seaman,eng ENG,GK,Arsenal,35,1963,24,24,2116,23.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
445,Carl Serrant,eng ENG,DF,Newcastle Utd,23,1975,2,2,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
446,Lee Sharpe,eng ENG,MF,Bradford City,28,1971,18,13,1191,13.2,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
447,Richard Shaw,eng ENG,DF,Coventry City,30,1968,29,27,2509,27.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
448,Alan Shearer,eng ENG,FW,Newcastle Utd,28,1970,37,36,3239,36.0,23,7,30,18,5,5,4,1,0.64,0.19,0.83,0.50,0.69,Matches
449,Teddy Sheringham,eng ENG,FW,Manchester Utd,33,1966,27,15,1537,17.1,5,6,11,5,0,0,0,0,0.29,0.35,0.64,0.29,0.64,Matches
450,Tim Sherwood,eng ENG,MF,Tottenham,30,1969,27,23,2135,23.7,8,1,9,8,0,0,10,0,0.34,0.04,0.38,0.34,0.38,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Gerald Sibon,nl NED,FW,Sheffield Weds,25,1974,28,12,1219,13.5,5,1,6,5,0,0,2,0,0.37,0.07,0.44,0.37,0.44,Matches
452,Mikaël Silvestre,fr FRA,DF,Manchester Utd,21,1977,31,30,2721,30.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
453,Steve Simonsen,eng ENG,GK,Everton,20,1979,1,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
454,Frank Sinclair,jm JAM,DF,Leicester City,27,1971,34,34,2921,32.5,0,2,2,0,0,0,8,1,0.00,0.06,0.06,0.00,0.06,Matches
455,Trevor Sinclair,eng ENG,MF,West Ham,26,1973,36,36,3239,36.0,7,8,15,7,0,0,7,1,0.19,0.22,0.42,0.19,0.42,Matches
456,Allan Smart,sct SCO,FW,Watford,25,1974,14,13,1061,11.8,5,1,6,5,0,0,1,0,0.42,0.08,0.51,0.42,0.51,Matches
457,Vladimír Šmicer,cz CZE,"FW,MF",Liverpool,26,1973,21,13,1176,13.1,1,4,5,1,0,0,1,0,0.08,0.31,0.38,0.08,0.38,Matches
458,Alan Smith,eng ENG,"FW,MF",Leeds United,18,1980,26,20,1729,19.2,4,3,7,4,0,0,7,1,0.21,0.16,0.36,0.21,0.36,Matches
459,Tommy Smith,eng ENG,"FW,MF",Watford,19,1980,22,13,1267,14.1,2,3,5,2,0,0,1,0,0.14,0.21,0.36,0.14,0.36,Matches
460,Nolberto Solano,pe PER,MF,Newcastle Utd,24,1974,30,29,2490,27.7,3,15,18,2,1,1,6,0,0.11,0.54,0.65,0.07,0.61,Matches
461,Rigobert Song,cm CMR,DF,Liverpool,23,1976,18,14,1290,14.3,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
462,Danny Sonner,nir NIR,MF,Sheffield Weds,27,1972,27,18,1662,18.5,0,1,1,0,0,0,5,1,0.00,0.05,0.05,0.00,0.05,Matches
463,Neville Southall,wls WAL,GK,Bradford City,40,1958,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
464,Gareth Southgate,eng ENG,DF,Aston Villa,28,1970,31,31,2725,30.3,2,1,3,1,1,1,2,1,0.07,0.03,0.10,0.03,0.07,Matches
465,Gary Speed,wls WAL,MF,Newcastle Utd,29,1969,36,36,3240,36.0,9,3,12,9,0,0,6,0,0.25,0.08,0.33,0.25,0.33,Matches
466,Pavel Srníček,cz CZE,GK,Sheffield Weds,31,1968,20,20,1741,19.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
467,Jaap Stam,nl NED,DF,Manchester Utd,27,1972,33,33,2833,31.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
468,Phil Stamp,eng ENG,MF,Middlesbrough,23,1975,16,13,1189,13.2,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
469,Steve Staunton,ie IRL,"DF,MF",Liverpool,30,1969,12,7,602,6.7,0,1,1,0,0,0,2,1,0.00,0.15,0.15,0.00,0.15,Matches
470,Jordan Stewart,eng ENG,"DF,MF",Leicester City,17,1982,1,0,24,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
471,Igor Štimac,hr CRO,DF,West Ham,31,1967,24,24,2107,23.4,1,0,1,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,Matches
472,Robbie Stockdale,sct SCO,DF,Middlesbrough,19,1979,11,6,638,7.1,1,1,2,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,Matches
473,Steve Stone,eng ENG,MF,Aston Villa,27,1971,24,10,1096,12.2,1,3,4,1,0,0,1,0,0.08,0.25,0.33,0.08,0.33,Matches
474,Gavin Strachan,sct SCO,MF,Coventry City,20,1978,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
475,Branko Strupar,be BEL,FW,Derby County,29,1970,15,13,1112,12.4,5,0,5,5,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Dean Sturridge,eng ENG,FW,Derby County,26,1973,25,14,1224,13.6,6,0,6,6,0,0,3,0,0.44,0.00,0.44,0.44,0.44,Matches
477,Davor Šuker,hr CRO,FW,Arsenal,31,1968,22,8,967,10.7,8,1,9,8,0,1,4,0,0.74,0.09,0.84,0.74,0.84,Matches
478,Neil Sullivan,sct SCO,GK,Wimbledon,29,1970,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
