Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,John Moncur,eng ENG,MF,West Ham,27,1966,30,30,2652,29.5,2,6,8,2,0,0,7,0,0.07,0.20,0.27,0.07,0.27,Matches
327,Ken Monkou,nl NED,DF,Southampton,29,1964,31,31,2708,30.1,1,0,1,1,0,0,12,0,0.03,0.00,0.03,0.03,0.03,Matches
328,Phil Morgan,eng ENG,GK,Ipswich Town,19,1974,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
329,Steve Morgan,eng ENG,DF,Coventry City,25,1968,28,26,2387,26.5,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
330,Trevor Morley,eng ENG,FW,West Ham,33,1961,14,10,991,11.0,0,2,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
331,Steve Morrow,nir NIR,"DF,MF",Arsenal,24,1970,15,11,984,10.9,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
332,Andy Myers,eng ENG,DF,Chelsea,20,1973,10,9,783,8.7,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
333,Jan Mølby,dk DEN,MF,Liverpool,31,1963,14,12,1109,12.3,2,3,5,0,2,2,0,0,0.16,0.24,0.41,0.00,0.24,Matches
334,George Ndah,eng ENG,FW,Crystal Palace,19,1974,12,5,543,6.0,1,1,2,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches
335,Peter Ndlovu,zw ZIM,FW,Coventry City,21,1973,30,28,2520,28.0,11,3,14,8,3,3,0,0,0.39,0.11,0.50,0.29,0.39,Matches
336,Alan Neilson,wls WAL,DF,Newcastle Utd,21,1972,6,5,491,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Stuart Nethercott,eng ENG,DF,Tottenham,21,1973,17,8,844,9.4,0,2,2,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches
338,Gary Neville,eng ENG,DF,Manchester Utd,19,1975,18,16,1448,16.1,0,1,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches
339,Phil Neville,eng ENG,"DF,MF",Manchester Utd,17,1977,2,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Mike Newell,eng ENG,FW,Blackburn,29,1965,12,2,308,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Ricky Newman,eng ENG,MF,Crystal Palace,23,1970,35,32,2913,32.4,3,3,6,3,0,0,5,1,0.09,0.09,0.19,0.09,0.19,Matches
342,Rob Newman,eng ENG,DF,Norwich City,30,1963,32,23,2081,23.1,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,Matches
343,Jon Newsome,eng ENG,DF,Norwich City,23,1970,35,35,3116,34.6,3,2,5,3,0,0,5,0,0.09,0.06,0.14,0.09,0.14,Matches
344,Eddie Newton,eng ENG,MF,Chelsea,22,1971,29,22,1973,21.9,1,2,3,1,0,0,0,0,0.05,0.09,0.14,0.05,0.14,Matches
345,Steve Nicol,sct SCO,DF,Liverpool,32,1961,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
346,Ian Nolan,nir NIR,DF,Sheffield Weds,24,1970,42,42,3778,42.0,3,2,5,3,0,0,4,0,0.07,0.05,0.12,0.07,0.12,Matches
347,Lee Norfolk,nz NZL,MF,Ipswich Town,18,1975,3,1,154,1.7,0,1,1,0,0,0,0,0,0.00,0.58,0.58,0.00,0.58,Matches
348,Keith O'Neill,ie IRL,MF,Norwich City,18,1976,1,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
349,Matt Oakley,eng ENG,MF,Southampton,16,1977,1,0,45,0.5,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
350,Steve Ogrizovic,eng ENG,GK,Coventry City,36,1957,33,33,2970,33.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,David Oldfield,eng ENG,MF,Leicester City,26,1968,14,8,758,8.4,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
352,Ian Ormondroyd,eng ENG,FW,Leicester City,29,1964,6,6,476,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Gary Pallister,eng ENG,DF,Manchester Utd,29,1965,42,42,3780,42.0,2,2,4,2,0,0,0,0,0.05,0.05,0.10,0.05,0.10,Matches
354,Carlton Palmer,eng ENG,MF,Leeds United,28,1965,39,39,3510,39.0,3,2,5,3,0,0,11,0,0.08,0.05,0.13,0.08,0.13,Matches
355,Steve Palmer,eng ENG,DF,Ipswich Town,26,1968,12,10,919,10.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
356,Garry Parker,eng ENG,MF,Aston Villa,28,1965,14,12,1136,12.6,1,2,3,1,0,0,1,0,0.08,0.16,0.24,0.08,0.24,Matches
357,Garry Parker,eng ENG,MF,Leicester City,28,1965,14,14,1242,13.8,2,4,6,2,0,0,0,0,0.14,0.29,0.43,0.14,0.43,Matches
358,Paul Parker,eng ENG,DF,Manchester Utd,30,1964,2,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
359,Joe Parkinson,eng ENG,MF,Everton,23,1971,34,32,2842,31.6,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches
360,Ray Parlour,eng ENG,MF,Arsenal,21,1973,30,22,1976,22.0,0,1,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matches
361,Darren Patterson,nir NIR,DF,Crystal Palace,24,1969,22,22,1849,20.5,1,0,1,1,0,,8,0,0.05,0.00,0.05,0.05,0.05,Matches
362,Adrián Paz,uy URU,"FW,MF",Ipswich Town,25,1968,17,13,1168,13.0,1,2,3,1,0,0,1,0,0.08,0.15,0.23,0.08,0.23,Matches
363,Darren Peacock,eng ENG,DF,Newcastle Utd,26,1968,35,35,3148,35.0,1,3,4,1,0,0,7,0,0.03,0.09,0.11,0.03,0.11,Matches
364,Gavin Peacock,eng ENG,"FW,MF",Chelsea,26,1967,38,38,3371,37.5,4,8,12,4,0,0,4,0,0.11,0.21,0.32,0.11,0.32,Matches
365,Andy Pearce,eng ENG,DF,Sheffield Weds,28,1966,34,34,3060,34.0,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Ian Pearce,eng ENG,DF,Blackburn,20,1974,28,22,2014,22.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
367,Stuart Pearce,eng ENG,DF,Nott'ham Forest,32,1962,36,36,3240,36.0,8,0,8,4,4,4,7,0,0.22,0.00,0.22,0.11,0.11,Matches
368,John Pemberton,eng ENG,DF,Leeds United,29,1964,27,22,2040,22.7,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
369,Gary Penrice,eng ENG,"FW,MF",QPR,30,1964,18,9,1019,11.3,3,0,3,3,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches
370,Chris Perry,eng ENG,DF,Wimbledon,21,1973,22,17,1652,18.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Dan Petrescu,ro ROU,DF,Sheffield Weds,26,1967,29,20,1697,18.9,3,2,5,3,0,0,3,0,0.16,0.11,0.27,0.16,0.27,Matches
372,Terry Phelan,ie IRL,DF,Manchester City,27,1967,27,26,2243,24.9,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches
373,David Phillips,wls WAL,"DF,MF",Nott'ham Forest,31,1963,38,38,3352,37.2,1,3,4,1,0,0,2,0,0.03,0.08,0.11,0.03,0.11,Matches
374,Lee Philpott,eng ENG,MF,Leicester City,24,1970,23,19,1711,19.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
375,Ally Pickering,eng ENG,DF,Coventry City,27,1967,31,27,2566,28.5,0,2,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Kevin Pilkington,eng ENG,GK,Manchester Utd,20,1974,1,0,83,0.9,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
377,Darren Pitcher,eng ENG,"DF,MF",Crystal Palace,24,1969,25,21,1963,21.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
378,John Polston,eng ENG,DF,Norwich City,26,1968,38,38,3392,37.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
379,Kevin Poole,eng ENG,GK,Leicester City,31,1963,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
380,Gheorghe Popescu,ro ROU,"DF,FW",Tottenham,26,1967,23,23,1996,22.2,3,0,3,3,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
381,Adem Poric,au AUS,MF,Sheffield Weds,21,1973,4,1,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
382,Steve Potts,eng ENG,DF,West Ham,27,1967,42,42,3733,41.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
383,Andy Preece,eng ENG,FW,Crystal Palace,27,1967,20,17,1446,16.1,4,2,6,4,0,0,0,0,0.25,0.12,0.37,0.25,0.37,Matches
384,Steven Pressley,sct SCO,DF,Coventry City,20,1973,19,18,1558,17.3,1,0,1,1,0,0,5,1,0.06,0.00,0.06,0.06,0.06,Matches
385,Kevin Pressman,eng ENG,GK,Sheffield Weds,26,1967,34,34,3017,33.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
386,Spencer Prior,eng ENG,DF,Norwich City,23,1971,17,12,1201,13.3,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
387,Micky Quinn,eng ENG,FW,Coventry City,32,1962,6,3,325,3.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
388,Niall Quinn,ie IRL,FW,Manchester City,27,1966,35,24,2358,26.2,8,5,13,8,0,0,4,0,0.31,0.19,0.50,0.31,0.50,Matches
389,Lucas Radebe,za RSA,DF,Leeds United,25,1969,12,9,658,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Karl Ready,wls WAL,DF,QPR,21,1972,13,11,946,10.5,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
391,Jamie Redknapp,eng ENG,MF,Liverpool,21,1973,41,36,3312,36.8,3,4,7,,,,5,,0.08,0.11,0.19,,,Matches
392,Alan Reeves,eng ENG,DF,Wimbledon,26,1967,31,31,2703,30.0,3,0,3,3,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches
393,David Rennie,sct SCO,"DF,MF",Coventry City,29,1964,28,28,2450,27.2,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches
394,Kevin Richardson,eng ENG,MF,Aston Villa,31,1962,19,18,1651,18.3,0,2,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches
395,Kevin Richardson,eng ENG,MF,Coventry City,31,1962,14,14,1260,14.0,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
396,Paul Rideout,eng ENG,FW,Everton,29,1964,29,25,2383,26.5,14,1,15,14,0,0,1,0,0.53,0.04,0.57,0.53,0.57,Matches
397,Marc Rieper,dk DEN,DF,West Ham,26,1968,21,17,1655,18.4,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches
398,Stuart Ripley,eng ENG,"FW,MF",Blackburn,26,1967,37,36,3127,34.7,0,4,4,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches
399,Graham Rix,eng ENG,MF,Chelsea,36,1957,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
400,Iwan Roberts,wls WAL,FW,Leicester City,26,1968,37,32,2897,32.2,9,2,11,9,0,0,2,0,0.28,0.06,0.34,0.28,0.34,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Tony Roberts,wls WAL,GK,QPR,24,1969,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Sandy Robertson,sct SCO,MF,Coventry City,23,1971,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Mark Robins,eng ENG,FW,Norwich City,24,1969,17,14,1195,13.3,4,3,7,4,0,,0,0,0.30,0.23,0.53,0.30,0.53,Matches
404,Mark Robins,eng ENG,FW,Leicester City,24,1969,16,15,1429,15.9,5,3,8,5,0,,0,0,0.31,0.19,0.50,0.31,0.50,Matches
405,Matthew Robinson,eng ENG,DF,Southampton,19,1974,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
406,David Rocastle,eng ENG,MF,Chelsea,27,1967,28,26,2097,23.3,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
407,Simon Rodger,eng ENG,MF,Crystal Palace,22,1971,4,3,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
408,Robert Rosario,eng ENG,FW,Nott'ham Forest,28,1966,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
409,Ronny Rosenthal,il ISR,"FW,MF",Tottenham,30,1963,20,14,1376,15.3,0,2,2,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,Matches
410,Uwe Rösler,de GER,FW,Manchester City,25,1968,31,29,2484,27.6,15,5,20,15,0,0,6,1,0.54,0.18,0.72,0.54,0.72,Matches
411,Gary Rowett,eng ENG,DF,Everton,20,1974,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
412,Keith Rowland,nir NIR,DF,West Ham,22,1971,12,11,962,10.7,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches
413,Bryan Roy,nl NED,"FW,MF",Nott'ham Forest,24,1970,37,37,3104,34.5,13,11,24,13,0,0,4,0,0.38,0.32,0.70,0.38,0.70,Matches
414,Neil Ruddock,eng ENG,DF,Liverpool,26,1968,37,37,3303,36.7,2,0,2,2,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches
415,Ian Rush,wls WAL,FW,Liverpool,32,1961,36,36,3183,35.4,12,5,17,11,1,1,1,0,0.34,0.14,0.48,0.31,0.45,Matches
416,Matthew Rush,ie IRL,MF,West Ham,22,1971,23,15,1462,16.2,2,3,5,2,0,0,5,0,0.12,0.18,0.31,0.12,0.31,Matches
417,John Salako,eng ENG,MF,Crystal Palace,25,1969,39,39,3284,36.5,4,4,8,4,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
418,Vinny Samways,eng ENG,MF,Everton,25,1968,19,14,1335,14.8,1,3,4,1,0,0,1,1,0.07,0.20,0.27,0.07,0.27,Matches
419,Dean Saunders,wls WAL,FW,Aston Villa,30,1964,39,39,3387,37.6,15,3,18,14,1,1,2,0,0.40,0.08,0.48,0.37,0.45,Matches
420,John Scales,eng ENG,DF,Wimbledon,28,1966,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
421,John Scales,eng ENG,DF,Liverpool,28,1966,35,35,3045,33.8,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
422,Peter Schmeichel,dk DEN,GK,Manchester Utd,30,1963,32,32,2797,31.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
423,Paul Scholes,eng ENG,MF,Manchester Utd,19,1974,17,6,798,8.9,5,2,7,5,0,0,0,0,0.56,0.23,0.79,0.56,0.79,Matches
424,Stefan Schwarz,se SWE,"DF,MF",Arsenal,25,1969,34,34,3045,33.8,2,2,4,2,0,0,7,1,0.06,0.06,0.12,0.06,0.12,Matches
425,Kevin Scott,eng ENG,DF,Tottenham,27,1966,4,3,307,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,David Seaman,eng ENG,GK,Arsenal,30,1963,31,31,2790,31.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches
427,Steve Sedgley,eng ENG,"DF,MF",Ipswich Town,26,1968,26,26,2295,25.5,4,1,5,4,0,0,2,0,0.16,0.04,0.20,0.16,0.20,Matches
428,Hans Segers,nl NED,GK,Wimbledon,32,1961,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
429,Scott Sellars,eng ENG,MF,Newcastle Utd,28,1965,12,12,1026,11.4,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
430,Ian Selley,eng ENG,MF,Arsenal,20,1974,12,9,830,9.2,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
431,Kevin Sharp,eng ENG,DF,Leeds United,19,1974,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
432,Lee Sharpe,eng ENG,MF,Manchester Utd,23,1971,28,26,2203,24.5,3,4,7,3,0,0,7,0,0.12,0.16,0.29,0.12,0.29,Matches
433,Paul Shaw,eng ENG,"FW,MF",Arsenal,20,1973,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
434,Richard Shaw,eng ENG,DF,Crystal Palace,25,1968,41,41,3616,40.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
435,Alan Shearer,eng ENG,FW,Blackburn,23,1970,42,42,3770,41.9,34,13,47,24,10,12,4,0,0.81,0.31,1.12,0.57,0.88,Matches
436,John Sheridan,ie IRL,MF,Sheffield Weds,29,1964,36,34,2995,33.3,1,4,5,1,0,0,3,0,0.03,0.12,0.15,0.03,0.15,Matches
437,Teddy Sheringham,eng ENG,FW,Tottenham,28,1966,42,41,3736,41.5,18,8,26,18,0,0,3,0,0.43,0.19,0.63,0.43,0.63,Matches
438,Mike Sheron,eng ENG,FW,Norwich City,22,1972,21,17,1471,16.3,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches
439,Tim Sherwood,eng ENG,MF,Blackburn,25,1969,38,38,3392,37.7,6,1,7,6,0,0,10,0,0.16,0.03,0.19,0.16,0.19,Matches
440,Neil Shipperley,eng ENG,FW,Southampton,19,1974,29,29,1667,18.5,4,3,7,4,0,0,3,0,0.22,0.16,0.38,0.22,0.38,Matches
441,Neil Shipperley,eng ENG,FW,Chelsea,19,1974,10,6,580,6.4,2,0,2,2,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches
442,Fitzroy Simpson,jm JAM,MF,Manchester City,24,1970,15,9,1006,11.2,2,1,3,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27,Matches
443,Frank Sinclair,jm JAM,DF,Chelsea,22,1971,35,35,3158,35.1,3,0,3,3,0,0,9,0,0.09,0.00,0.09,0.09,0.09,Matches
444,Trevor Sinclair,eng ENG,MF,QPR,21,1973,33,32,2791,31.0,4,7,11,4,0,0,3,1,0.13,0.23,0.35,0.13,0.35,Matches
445,Andy Sinton,eng ENG,MF,Sheffield Weds,28,1966,25,22,1760,19.6,0,4,4,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
446,Robbie Slater,au AUS,MF,Blackburn,29,1964,18,12,1167,13.0,0,5,5,0,0,0,3,0,0.00,0.39,0.39,0.00,0.39,Matches
447,Stuart Slater,eng ENG,"FW,MF",Ipswich Town,25,1969,27,22,2068,23.0,1,0,1,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,Matches
448,Bryan Small,eng ENG,DF,Aston Villa,22,1971,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
449,Alan Smith,eng ENG,FW,Arsenal,31,1962,19,17,1359,15.1,3,2,5,3,0,0,0,0,0.20,0.13,0.33,0.20,0.33,Matches
450,Richard Smith,eng ENG,DF,Leicester City,23,1970,12,10,916,10.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Ian Snodin,eng ENG,"DF,MF",Everton,30,1963,3,2,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
452,Neville Southall,wls WAL,GK,Everton,35,1958,41,41,3690,41.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
453,Gareth Southgate,eng ENG,DF,Crystal Palace,23,1970,42,42,3780,42.0,3,4,7,3,0,0,5,0,0.07,0.10,0.17,0.07,0.17,Matches
454,Nigel Spackman,eng ENG,MF,Chelsea,33,1960,36,36,3144,34.9,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
455,Gary Speed,wls WAL,MF,Leeds United,24,1969,39,39,3510,39.0,3,9,12,3,0,0,6,0,0.08,0.23,0.31,0.08,0.31,Matches
456,John Spencer,sct SCO,FW,Chelsea,23,1970,29,26,2248,25.0,11,4,15,11,0,0,4,0,0.44,0.16,0.60,0.44,0.60,Matches
457,Nigel Spink,eng ENG,GK,Aston Villa,35,1958,13,12,1116,12.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
458,Pavel Srníček,cz CZE,GK,Newcastle Utd,26,1968,38,38,3307,36.7,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matches
459,Steve Staunton,ie IRL,"DF,MF",Aston Villa,25,1969,35,34,2929,32.5,5,7,12,5,0,0,7,0,0.15,0.22,0.37,0.15,0.37,Matches
460,Mark Stein,eng ENG,FW,Chelsea,28,1966,24,21,1952,21.7,8,2,10,8,0,0,3,0,0.37,0.09,0.46,0.37,0.46,Matches
461,Mick Stockwell,eng ENG,MF,Ipswich Town,29,1965,15,14,1271,14.1,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches
462,Steve Stone,eng ENG,MF,Nott'ham Forest,22,1971,41,41,3679,40.9,5,8,13,5,0,0,4,0,0.12,0.20,0.32,0.12,0.32,Matches
463,Gordon Strachan,sct SCO,MF,Leeds United,37,1957,6,5,399,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
464,Gordon Strachan,sct SCO,MF,Coventry City,37,1957,11,11,448,5.0,0,2,2,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches
465,Graham Stuart,eng ENG,"FW,MF",Everton,23,1970,28,20,1999,22.2,3,2,5,3,0,0,0,0,0.14,0.09,0.23,0.14,0.23,Matches
466,Neil Sullivan,sct SCO,GK,Wimbledon,24,1970,11,11,974,10.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
467,Nicky Summerbee,eng ENG,MF,Manchester City,22,1971,41,39,3514,39.0,1,3,4,1,0,0,4,0,0.03,0.08,0.10,0.03,0.10,Matches
468,Daryl Sutch,eng ENG,DF,Norwich City,22,1971,31,22,2141,23.8,1,3,4,1,0,0,2,0,0.04,0.13,0.17,0.04,0.17,Matches
469,Chris Sutton,eng ENG,"DF,FW",Blackburn,21,1973,40,40,3520,39.1,15,10,25,15,0,0,7,0,0.38,0.26,0.64,0.38,0.64,Matches
470,Chris Swailes,eng ENG,DF,Ipswich Town,23,1970,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
471,Steve Talboys,eng ENG,MF,Wimbledon,27,1966,7,7,592,6.6,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches
472,Adam Tanner,,"DF,MF",Ipswich Town,20,1973,10,9,840,9.3,2,0,2,2,0,,1,0,0.21,0.00,0.21,0.21,0.21,Matches
473,Ian Taylor,eng ENG,MF,Aston Villa,26,1968,22,22,1980,22.0,1,3,4,,,,2,0,0.05,0.14,0.18,,,Matches
474,Ian Taylor,eng ENG,MF,Sheffield Weds,26,1968,14,9,827,9.2,1,0,1,,,,1,0,0.11,0.00,0.11,,,Matches
475,Shaun Teale,eng ENG,DF,Aston Villa,30,1964,28,28,2481,27.6,0,3,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Michael Thomas,eng ENG,MF,Liverpool,26,1967,22,16,1556,17.3,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
477,Scott Thomas,eng ENG,MF,Manchester City,19,1974,2,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
478,Neil Thompson,eng ENG,DF,Ipswich Town,30,1963,10,9,868,9.6,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
479,Steve Thompson,eng ENG,MF,Leicester City,29,1964,19,16,1491,16.6,0,1,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matches
480,Claus Thomsen,dk DEN,DF,Ipswich Town,24,1970,33,31,2618,29.1,5,4,9,5,0,0,0,0,0.17,0.14,0.31,0.17,0.31,Matches
481,Andy Thorn,eng ENG,DF,Wimbledon,27,1966,22,21,1898,21.1,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
482,Erik Thorstvedt,no NOR,GK,Tottenham,31,1962,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
483,Carl Tiler,eng ENG,DF,Nott'ham Forest,24,1970,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
484,Mark Tinkler,eng ENG,MF,Leeds United,19,1974,3,2,243,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches
485,Paul Tisdale,eng ENG,MF,Southampton,21,1973,7,0,201,2.2,0,1,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches
486,Andy Townsend,ie IRL,MF,Aston Villa,31,1963,32,32,2646,29.4,1,3,4,1,0,0,6,2,0.03,0.10,0.14,0.03,0.14,Matches
