Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
324,Jacob Laursen,dk DEN,DF,Derby County,26,1971,37,37,3218,35.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
325,Stan Lazaridis,au AUS,"DF,MF",West Ham,25,1972,15,11,1020,11.3,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Graeme Le Saux,eng ENG,DF,Chelsea,29,1968,31,30,2532,28.1,0,2,2,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches
327,Matt Le Tissier,eng ENG,"FW,MF",Southampton,29,1968,30,21,1905,21.2,7,7,14,6,1,1,10,0,0.33,0.33,0.66,0.28,0.61,Matches
328,Carl Leaburn,eng ENG,FW,Wimbledon,29,1969,22,14,1250,13.9,0,2,2,0,0,0,1,1,0.00,0.14,0.14,0.00,0.14,Matches
329,Frank Leboeuf,fr FRA,DF,Chelsea,30,1968,33,33,2887,32.1,4,1,5,1,3,4,9,1,0.12,0.03,0.16,0.03,0.06,Matches
330,Rob Lee,eng ENG,MF,Newcastle Utd,32,1966,26,20,1973,21.9,0,2,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches
331,Neil Lennon,nir NIR,MF,Leicester City,27,1971,37,37,3295,36.6,1,3,4,1,0,0,6,0,0.03,0.08,0.11,0.03,0.11,Matches
332,Øyvind Leonhardsen,no NOR,MF,Liverpool,27,1970,9,7,653,7.3,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,Matches
333,Derek Lilley,sct SCO,FW,Leeds United,24,1974,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Kevin Lisbie,jm JAM,FW,Charlton Ath,19,1978,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
335,Freddie Ljungberg,se SWE,"FW,MF",Arsenal,21,1977,16,10,888,9.9,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
336,Steve Lomas,nir NIR,MF,West Ham,24,1974,30,30,2673,29.7,1,2,3,1,0,0,3,1,0.03,0.07,0.10,0.03,0.10,Matches
337,Matthieu Louis-Jean,fr FRA,DF,Nott'ham Forest,22,1976,16,15,1408,15.6,0,1,1,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,Matches
338,Claus Lundekvam,no NOR,DF,Southampton,25,1973,33,30,2726,30.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
339,Des Lyttle,eng ENG,DF,Nott'ham Forest,26,1971,10,5,481,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Mickaël Madar,fr FRA,FW,Everton,30,1968,2,2,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Neil Maddison,eng ENG,"DF,MF",Middlesbrough,28,1969,20,10,1060,11.8,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
342,Jim Magilton,nir NIR,"DF,MF",Sheffield Weds,29,1969,6,1,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Alex Manninger,at AUT,GK,Arsenal,21,1977,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
344,Dario Marcolin,it ITA,MF,Blackburn,26,1971,10,5,566,6.3,1,0,1,1,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches
345,Javier Margas,cl CHI,DF,West Ham,29,1969,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
346,Silvio Marić,hr CRO,MF,Newcastle Utd,23,1975,10,9,660,7.3,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
347,Chris Marsden,eng ENG,MF,Southampton,29,1969,14,14,1246,13.8,2,1,3,2,0,0,5,0,0.14,0.07,0.22,0.14,0.22,Matches
348,Ian Marshall,eng ENG,"DF,FW",Leicester City,32,1966,10,6,635,7.1,3,0,3,3,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches
349,Scott Marshall,sct SCO,DF,Southampton,25,1973,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
350,Nigel Martyn,eng ENG,GK,Leeds United,31,1966,34,34,3015,33.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Marco Materazzi,it ITA,DF,Everton,24,1973,27,26,2275,25.3,1,0,1,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches
352,Dominic Matteo,sct SCO,"DF,MF",Liverpool,24,1974,20,16,1565,17.4,1,2,3,1,0,0,2,1,0.06,0.12,0.17,0.06,0.17,Matches
353,Jesper Mattsson,se SWE,DF,Nott'ham Forest,30,1968,6,5,480,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
354,David May,eng ENG,DF,Manchester Utd,28,1970,6,4,421,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
355,Gary McAllister,sct SCO,MF,Coventry City,33,1964,29,29,2571,28.6,3,2,5,1,2,2,5,0,0.11,0.07,0.18,0.04,0.11,Matches
356,Jason McAteer,ie IRL,MF,Liverpool,27,1971,13,6,719,8.0,0,1,1,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13,Matches
357,Jason McAteer,ie IRL,MF,Blackburn,27,1971,13,13,1170,13.0,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches
358,Jamie McClen,eng ENG,"DF,MF",Newcastle Utd,19,1979,1,1,55,0.6,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
359,Mark McKeever,ie IRL,MF,Sheffield Weds,19,1978,3,1,158,1.8,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
360,Billy McKinlay,sct SCO,MF,Blackburn,29,1969,15,14,1203,13.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
361,Steve McManaman,eng ENG,MF,Liverpool,26,1972,28,25,2221,24.7,4,6,10,4,0,0,2,0,0.16,0.24,0.41,0.16,0.41,Matches
362,Stephen McPhail,ie IRL,MF,Leeds United,18,1979,17,11,998,11.1,0,2,2,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
363,Gary McSheffrey,eng ENG,"FW,MF",Coventry City,15,1982,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
364,Steve Melton,eng ENG,MF,Nott'ham Forest,19,1978,1,1,90,1.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
365,Alberto Méndez,es ESP,MF,Arsenal,23,1974,1,0,15,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Clive Mendonca,eng ENG,FW,Charlton Ath,29,1968,25,19,1688,18.8,8,0,8,5,3,3,0,0,0.43,0.00,0.43,0.27,0.27,Matches
367,Paul Merson,eng ENG,"FW,MF",Middlesbrough,30,1968,3,3,270,3.0,0,2,2,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,Matches
368,Paul Merson,eng ENG,"FW,MF",Aston Villa,30,1968,26,21,1889,21.0,5,2,7,5,0,1,2,0,0.24,0.10,0.33,0.24,0.33,Matches
369,Charles Miller,sct SCO,MF,Leicester City,22,1976,4,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
370,Jamie Milligan,eng ENG,MF,Everton,18,1980,3,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Danny Mills,eng ENG,DF,Charlton Ath,21,1977,36,36,3132,34.8,2,2,4,2,0,0,10,0,0.06,0.06,0.11,0.06,0.11,Matches
372,Scott Minto,eng ENG,DF,West Ham,26,1971,15,14,1242,13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Robert Molenaar,nl NED,DF,Leeds United,29,1969,17,17,1469,16.3,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches
374,John Moncur,eng ENG,MF,West Ham,31,1966,14,6,690,7.7,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
375,Garry Monk,eng ENG,DF,Southampton,19,1979,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Ken Monkou,nl NED,DF,Southampton,33,1964,22,22,1940,21.6,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches
377,Alan Moore,ie IRL,MF,Middlesbrough,23,1974,4,3,213,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
378,Jody Morris,eng ENG,MF,Chelsea,19,1978,18,14,1232,13.7,1,1,2,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches
379,Owen Morrison,nir NIR,MF,Sheffield Weds,16,1981,1,0,24,0.3,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
380,Paul Mortimer,eng ENG,MF,Charlton Ath,30,1968,17,10,838,9.3,1,1,2,1,0,1,1,0,0.11,0.11,0.21,0.11,0.21,Matches
381,Neil Moss,eng ENG,GK,Southampton,23,1975,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
382,Danny Murphy,eng ENG,MF,Liverpool,21,1977,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
383,Adam Murray,eng ENG,MF,Derby County,16,1981,4,0,100,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
384,Robbie Mustoe,eng ENG,MF,Middlesbrough,29,1968,33,32,2772,30.8,4,1,5,4,0,0,9,1,0.13,0.03,0.16,0.13,0.16,Matches
385,Andy Myers,eng ENG,DF,Chelsea,24,1973,1,1,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
386,Thomas Myhre,no NOR,GK,Everton,24,1973,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
387,Gary Neville,eng ENG,DF,Manchester Utd,23,1975,34,34,2944,32.7,1,3,4,1,0,0,7,1,0.03,0.09,0.12,0.03,0.12,Matches
388,Phil Neville,eng ENG,"DF,MF",Manchester Utd,21,1977,28,19,1797,20.0,0,2,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
389,Jon Newsome,eng ENG,DF,Sheffield Weds,27,1970,5,2,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Eddie Newton,eng ENG,MF,Chelsea,26,1971,7,1,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
391,Shaun Newton,eng ENG,MF,Charlton Ath,22,1975,16,13,1060,11.8,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
392,Mark Nicholls,eng ENG,FW,Chelsea,21,1977,9,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
393,Allan Nielsen,dk DEN,MF,Tottenham,27,1971,29,25,2250,25.0,2,1,3,2,0,1,7,0,0.08,0.04,0.12,0.08,0.12,Matches
394,Roger Nilsen,no NOR,DF,Tottenham,28,1969,2,2,180,2.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Roland Nilsson,se SWE,"DF,FW",Coventry City,34,1963,28,28,2367,26.3,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches
396,John O'Kane,eng ENG,DF,Everton,23,1974,2,2,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
397,Keith O'Neill,ie IRL,MF,Middlesbrough,22,1976,6,4,351,3.9,0,2,2,0,0,0,2,0,0.00,0.51,0.51,0.00,0.51,Matches
398,Michael Oakes,eng ENG,GK,Aston Villa,24,1973,23,23,2037,22.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
399,Scott Oakes,eng ENG,MF,Sheffield Weds,25,1972,1,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
400,Stefan Oakes,eng ENG,MF,Leicester City,19,1978,3,2,162,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Matt Oakley,eng ENG,MF,Southampton,20,1977,22,21,1725,19.2,2,3,5,2,0,0,2,0,0.10,0.16,0.26,0.10,0.26,Matches
402,Steve Ogrizovic,eng ENG,GK,Coventry City,40,1957,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Jon Olav Hjelde,no NOR,DF,Nott'ham Forest,26,1972,17,16,1410,15.7,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
404,Emmanuel Omoyinmi,,FW,West Ham,20,1977,3,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
405,John Oster,wls WAL,MF,Everton,19,1978,9,6,530,5.9,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
406,Marc Overmars,nl NED,"FW,MF",Arsenal,25,1973,37,37,3052,33.9,6,6,12,6,0,0,2,0,0.18,0.18,0.35,0.18,0.35,Matches
407,Michael Owen,eng ENG,FW,Liverpool,18,1979,30,30,2518,28.0,18,5,23,17,1,1,0,0,0.64,0.18,0.82,0.61,0.79,Matches
408,Marians Pahars,lv LVA,"FW,MF",Southampton,21,1976,6,4,358,4.0,3,0,3,3,0,0,2,0,0.75,0.00,0.75,0.75,0.75,Matches
409,Gary Pallister,eng ENG,DF,Middlesbrough,33,1965,26,26,2222,24.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
410,Carlton Palmer,eng ENG,MF,Southampton,32,1965,19,18,1664,18.5,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
411,Carlton Palmer,eng ENG,MF,Nott'ham Forest,32,1965,13,13,1169,13.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
412,Garry Parker,eng ENG,MF,Leicester City,32,1965,7,2,207,2.3,1,0,1,0,1,1,0,0,0.43,0.00,0.43,0.00,0.00,Matches
413,Scott Parker,eng ENG,MF,Charlton Ath,17,1980,4,0,40,0.4,0,1,1,0,0,0,0,0,0.00,2.25,2.25,0.00,2.25,Matches
414,Ray Parlour,eng ENG,MF,Arsenal,25,1973,35,35,3048,33.9,6,2,8,6,0,0,4,0,0.18,0.06,0.24,0.18,0.24,Matches
415,Darren Peacock,eng ENG,DF,Blackburn,30,1968,30,27,2421,26.9,1,2,3,1,0,0,7,0,0.04,0.07,0.11,0.04,0.11,Matches
416,Ian Pearce,eng ENG,DF,West Ham,24,1974,33,33,2962,32.9,2,2,4,2,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches
417,Stuart Pearce,eng ENG,DF,Newcastle Utd,36,1962,12,12,1080,12.0,0,1,1,0,0,0,1,1,0.00,0.08,0.08,0.00,0.08,Matches
418,Sébastien Pérez,fr FRA,"DF,MF",Blackburn,24,1973,5,4,339,3.8,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches
419,Chris Perry,eng ENG,DF,Wimbledon,25,1973,34,34,3029,33.7,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches
420,Emmanuel Petit,fr FRA,"DF,MF",Arsenal,27,1970,27,26,2320,25.8,4,3,7,4,0,0,8,2,0.16,0.12,0.27,0.16,0.27,Matches
421,Dan Petrescu,ro ROU,DF,Chelsea,30,1967,32,23,2160,24.0,4,4,8,4,0,0,8,0,0.17,0.17,0.33,0.17,0.33,Matches
422,Andy Petterson,au AUS,GK,Charlton Ath,28,1969,10,7,631,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
423,Alessandro Pistone,it ITA,DF,Newcastle Utd,23,1975,3,2,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Mart Poom,ee EST,GK,Derby County,26,1972,17,15,1401,15.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
425,Hugo Porfírio,pt POR,"FW,MF",Nott'ham Forest,24,1973,9,3,286,3.2,1,2,3,1,0,0,4,0,0.31,0.63,0.94,0.31,0.94,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Steve Potts,eng ENG,DF,West Ham,31,1967,19,11,1061,11.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
427,Chris Powell,eng ENG,DF,Charlton Ath,28,1969,38,38,3409,37.9,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches
428,Darryl Powell,jm JAM,MF,Derby County,26,1971,33,30,2762,30.7,0,2,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matches
429,Gus Poyet,uy URU,MF,Chelsea,30,1967,28,21,1903,21.1,11,2,13,11,0,0,4,0,0.52,0.09,0.61,0.52,0.61,Matches
430,Kevin Pressman,eng ENG,GK,Sheffield Weds,30,1967,15,14,1292,14.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Martin Pringle,se SWE,FW,Charlton Ath,27,1970,18,15,1342,14.9,3,0,3,3,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
432,Spencer Prior,eng ENG,DF,Derby County,27,1971,34,33,3000,33.3,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
433,Nigel Quashie,sct SCO,MF,Nott'ham Forest,20,1978,15,12,1002,11.1,0,1,1,,,,4,0,0.00,0.09,0.09,,,Matches
434,Alan Quinn,ie IRL,MF,Sheffield Weds,19,1979,1,1,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
435,Barry Quinn,ie IRL,DF,Coventry City,19,1979,7,6,512,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
436,Adam Rachel,eng ENG,GK,Aston Villa,21,1976,1,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
437,Lucas Radebe,za RSA,DF,Leeds United,29,1969,29,29,2537,28.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
438,Neil Redfearn,eng ENG,MF,Charlton Ath,33,1965,30,29,2501,27.8,3,1,4,3,0,1,9,0,0.11,0.04,0.14,0.11,0.14,Matches
439,Jamie Redknapp,eng ENG,MF,Liverpool,25,1973,34,33,2936,32.6,8,4,12,6,2,2,6,,0.25,0.12,0.37,0.18,0.31,Matches
440,Bruno Ribeiro,pt POR,MF,Leeds United,22,1975,13,7,570,6.3,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches
441,Hamilton Ricard,co COL,FW,Middlesbrough,24,1974,36,32,2701,30.0,15,3,18,14,1,1,5,0,0.50,0.10,0.60,0.47,0.57,Matches
442,Karl-Heinz Riedle,de GER,FW,Liverpool,32,1965,34,16,1746,19.4,5,2,7,5,0,0,7,0,0.26,0.10,0.36,0.26,0.36,Matches
443,Stuart Ripley,eng ENG,"FW,MF",Southampton,30,1967,22,16,1375,15.3,0,2,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
444,Andy Roberts,eng ENG,MF,Wimbledon,24,1974,28,23,2101,23.3,2,1,3,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,Matches
445,John Robinson,wls WAL,MF,Charlton Ath,26,1971,30,27,2336,26.0,3,1,4,3,0,0,8,0,0.12,0.04,0.15,0.12,0.15,Matches
446,Marvin Robinson,eng ENG,FW,Derby County,18,1980,1,0,13,0.1,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
447,Paul Robinson,eng ENG,GK,Leeds United,18,1979,5,4,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
448,Alan Rogers,eng ENG,DF,Nott'ham Forest,21,1977,34,34,2978,33.1,4,2,6,4,0,0,8,0,0.12,0.06,0.18,0.12,0.18,Matches
449,Simon Royce,eng ENG,GK,Charlton Ath,26,1971,8,8,675,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
450,Neil Ruddock,eng ENG,DF,West Ham,30,1968,27,27,2366,26.3,2,0,2,2,0,0,8,1,0.08,0.00,0.08,0.08,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Petter Rudi,no NOR,MF,Sheffield Weds,24,1973,34,33,2835,31.5,7,1,8,7,0,0,2,0,0.22,0.03,0.25,0.22,0.25,Matches
452,Richard Rufus,eng ENG,DF,Charlton Ath,23,1975,27,27,2359,26.2,1,2,3,1,0,0,1,2,0.04,0.08,0.11,0.04,0.11,Matches
453,Louis Saha,fr FRA,FW,Newcastle Utd,19,1978,11,5,605,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches
454,Moussa Saïb,dz ALG,MF,Tottenham,29,1969,4,0,104,1.2,0,1,1,0,0,0,0,0,0.00,0.87,0.87,0.00,0.87,Matches
455,Francesco Sanetti,it ITA,FW,Sheffield Weds,19,1979,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
456,Robbie Savage,wls WAL,MF,Leicester City,23,1974,34,29,2509,27.9,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
457,John Scales,eng ENG,DF,Tottenham,32,1966,7,7,610,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
458,Peter Schmeichel,dk DEN,GK,Manchester Utd,34,1963,34,34,3015,33.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
459,Stefan Schnoor,de GER,DF,Derby County,27,1971,23,20,1690,18.8,2,1,3,1,1,2,6,0,0.11,0.05,0.16,0.05,0.11,Matches
460,Paul Scholes,eng ENG,MF,Manchester Utd,23,1974,31,24,2138,23.8,6,7,13,6,0,0,7,0,0.25,0.29,0.55,0.25,0.55,Matches
461,Mark Schwarzer,au AUS,GK,Middlesbrough,25,1972,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
462,Riccardo Scimeca,eng ENG,"DF,MF",Aston Villa,23,1975,18,16,1386,15.4,2,0,2,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches
463,Philip Scott,sct SCO,MF,Sheffield Weds,23,1974,4,0,91,1.0,1,0,1,1,0,0,0,0,0.99,0.00,0.99,0.99,0.99,Matches
464,David Seaman,eng ENG,GK,Arsenal,34,1963,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
465,Hans Segers,nl NED,GK,Tottenham,36,1961,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
466,Carl Serrant,eng ENG,DF,Newcastle Utd,22,1975,4,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
467,Lee Sharpe,eng ENG,MF,Leeds United,27,1971,4,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
468,Richard Shaw,eng ENG,DF,Coventry City,29,1968,37,36,3261,36.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
469,Alan Shearer,eng ENG,FW,Newcastle Utd,27,1970,30,29,2585,28.7,14,3,17,8,6,7,6,0,0.49,0.10,0.59,0.28,0.38,Matches
470,Teddy Sheringham,eng ENG,FW,Manchester Utd,32,1966,17,7,757,8.4,2,3,5,2,0,0,4,0,0.24,0.36,0.59,0.24,0.59,Matches
471,Tim Sherwood,eng ENG,MF,Tottenham,29,1969,14,12,1108,12.3,2,1,3,2,0,0,1,0,0.16,0.08,0.24,0.16,0.24,Matches
472,Tim Sherwood,eng ENG,MF,Blackburn,29,1969,19,19,1601,17.8,3,0,3,3,0,0,5,2,0.17,0.00,0.17,0.17,0.17,Matches
473,Sam Shilton,eng ENG,"DF,MF",Coventry City,20,1978,5,1,188,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
474,Neil Shipperley,eng ENG,FW,Nott'ham Forest,23,1974,20,12,1166,13.0,1,1,2,1,0,0,0,0,0.08,0.08,0.15,0.08,0.15,Matches
475,Craig Short,eng ENG,DF,Everton,30,1968,22,22,1845,20.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Frank Sinclair,jm JAM,DF,Leicester City,26,1971,31,30,2640,29.3,1,0,1,1,0,0,11,1,0.03,0.00,0.03,0.03,0.03,Matches
477,Trevor Sinclair,eng ENG,MF,West Ham,25,1973,36,36,3167,35.2,6,5,11,6,0,0,7,0,0.17,0.14,0.31,0.17,0.31,Matches
478,Andy Sinton,eng ENG,MF,Tottenham,32,1966,22,12,1174,13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
479,Alan Smith,eng ENG,"FW,MF",Leeds United,17,1980,22,15,1460,16.2,7,3,10,7,0,0,6,0,0.43,0.18,0.62,0.43,0.62,Matches
480,Nolberto Solano,pe PER,MF,Newcastle Utd,23,1974,29,24,1968,21.9,6,5,11,6,0,0,0,0,0.27,0.23,0.50,0.27,0.50,Matches
481,Rigobert Song,cm CMR,DF,Liverpool,22,1976,13,10,903,10.0,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches
482,Danny Sonner,nir NIR,MF,Sheffield Weds,26,1972,26,24,2086,23.2,3,2,5,3,0,0,6,0,0.13,0.09,0.22,0.13,0.22,Matches
483,Gareth Southgate,eng ENG,DF,Aston Villa,27,1970,38,38,3420,38.0,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches
