player_name,nation,squad,minutes_played,goals,assists,cards
Edwin van der Sar,nl NED,Manchester Utd,0.868421052631579,0,1,1
Franco Di Santo,ar ARG,Wigan Athletic,0.27134502923976606,1,2,2
Mohamed Diamé,sn SEN,Wigan Athletic,0.7698830409356725,1,2,6
Graham Dorrans,sct SCO,West Brom,0.41345029239766085,1,1,2
Stewart Downing,eng ENG,Aston Villa,0.9897660818713451,7,7,0
Kevin Doyle,ie IRL,Wolves,0.6385964912280702,5,4,1
Damien Duff,ie IRL,Fulham,0.5485380116959064,4,2,3
David Dunn,eng ENG,Blackburn,0.40497076023391815,2,1,3
Richard Dunne,ie IRL,Aston Villa,0.7944444444444444,0,1,4
Kieron Dyer,eng ENG,West Ham,0.1760233918128655,0,0,0
Ahmed Elmohamady,eg EGY,Sunderland,0.7178362573099415,0,2,1
José Enrique,es ESP,Newcastle Utd,0.9131578947368421,0,1,5
Matthew Etherington,eng ENG,Stoke City,0.7359649122807017,5,6,5
Dickson Etuhu,ng NGA,Fulham,0.5763157894736842,2,2,3
Jason Euell,jm JAM,Blackpool,0.03070175438596491,0,0,1
Jonny Evans,nir NIR,Manchester Utd,0.29385964912280704,0,0,3
Fábio,br BRA,Manchester Utd,0.16228070175438597,1,0,2
Abdoulaye Faye,sn SEN,Stoke City,0.32953216374269007,1,0,1
Marouane Fellaini,be BEL,Everton,0.48333333333333334,1,2,4
Anton Ferdinand,eng ENG,Sunderland,0.6105263157894737,0,0,2
Rio Ferdinand,eng ENG,Manchester Utd,0.5,0,0,0
Barry Ferguson,sct SCO,Birmingham City,0.9210526315789473,0,0,1
Steven Fletcher,sct SCO,Wolves,0.4076023391812866,10,2,1
Ben Foster,eng ENG,Birmingham City,0.9850877192982456,0,0,3
Brad Friedel,us USA,Aston Villa,1.0,0,0,2
Danny Gabbidon,wls WAL,West Ham,0.6374269005847953,0,0,3
Craig Gardner,eng ENG,Birmingham City,0.6479532163742691,8,0,10
Kieran Gibbs,eng ENG,Arsenal,0.10175438596491228,0,0,1
Darron Gibson,ie IRL,Manchester Utd,0.19181286549707602,0,1,3
Jonathan Greening,eng ENG,Fulham,0.15467836257309941,0,2,2
Danny Guthrie,eng ENG,Newcastle Utd,0.27748538011695906,0,1,3
Ali Al-Habsi,om OMA,Wigan Athletic,0.8947368421052632,0,1,0
Greg Halford,eng ENG,Wolves,0.007017543859649123,0,0,1
Adam Hammill,eng ENG,Wolves,0.1567251461988304,0,1,0
Marlon Harewood,eng ENG,Blackpool,0.1932748538011696,5,1,1
Joe Hart,eng ENG,Manchester City,1.0,0,0,1
Jordan Henderson,eng ENG,Sunderland,0.9388888888888889,3,4,2
Wayne Hennessey,wls WAL,Wolves,0.631578947368421,0,0,0
Emile Heskey,eng ENG,Aston Villa,0.2611111111111111,3,1,4
Danny Higginbotham,gi GIB,Stoke City,0.24649122807017543,2,0,0
Junior Hoilett,ca CAN,Blackburn,0.4368421052631579,5,1,2
Tom Huddlestone,eng ENG,Tottenham,0.33976608187134505,2,2,3
Aaron Hughes,nir NIR,Fulham,0.9953216374269006,1,0,0
Stephen Hunt,ie IRL,Wolves,0.391812865497076,3,2,5
Robert Huth,de GER,Stoke City,0.9093567251461988,6,2,7
Alan Hutton,sct SCO,Tottenham,0.4988304093567251,2,1,2
Stephen Ireland,ie IRL,Aston Villa,0.14736842105263157,0,0,1
Stephen Ireland,ie IRL,Newcastle Utd,0.014912280701754385,0,0,0
Jermaine Jenas,eng ENG,Tottenham,0.3865497076023392,0,1,2
Cameron Jerome,eng ENG,Birmingham City,0.7742690058479532,3,6,2
Adam Johnson,eng ENG,Manchester City,0.45087719298245615,4,5,2
Glen Johnson,eng ENG,Liverpool,0.7125730994152046,2,2,4
Roger Johnson,eng ENG,Birmingham City,0.9868421052631579,2,1,5
Kenwyne Jones,tt TRI,Stoke City,0.8134502923976609,9,0,0
Phil Jones,eng ENG,Blackburn,0.6359649122807017,0,0,4
Younès Kaboul,fr FRA,Tottenham,0.47719298245614034,1,1,3
Diomansy Kamara,sn SEN,Fulham,0.1564327485380117,2,0,0
Robbie Keane,ie IRL,Tottenham,0.06608187134502924,0,0,0
Robbie Keane,ie IRL,West Ham,0.14210526315789473,2,0,0
Martin Kelly,eng ENG,Liverpool,0.25146198830409355,0,1,1
Stephen Kelly,ie IRL,Fulham,0.2131578947368421,0,0,0
Michael Kightly,eng ENG,Wolves,0.04736842105263158,0,0,1
Chris Kirkland,eng ENG,Wigan Athletic,0.09678362573099415,0,0,0
Zat Knight,eng ENG,Bolton,0.8760233918128655,1,0,6
Paul Konchesky,eng ENG,Liverpool,0.36432748538011694,0,1,2
Paul Konchesky,eng ENG,Fulham,0.02631578947368421,0,0,0
Tomasz Kuszczak,pl POL,Manchester Utd,0.13157894736842105,0,0,0
Frank Lampard,eng ENG,Chelsea,0.591812865497076,10,2,2
Aaron Lennon,eng ENG,Tottenham,0.6903508771929825,3,2,1
Joleon Lescott,eng ENG,Manchester City,0.5508771929824562,3,1,1
David Luiz,br BRA,Chelsea,0.27865497076023393,2,0,3
Steed Malbranque,fr FRA,Sunderland,0.6333333333333333,0,3,3
Javier Mascherano,ar ARG,Liverpool,0.022514619883040935,0,1,0
James McArthur,sct SCO,Wigan Athletic,0.16286549707602338,0,0,0
Benni McCarthy,za RSA,West Ham,0.02368421052631579,0,0,0
James McCarthy,ie IRL,Wigan Athletic,0.5777777777777777,3,1,2
James McFadden,sct SCO,Birmingham City,0.08070175438596491,0,1,0
Callum McManaman,eng ENG,Wigan Athletic,0.004093567251461989,0,0,0
Abdoulaye Méïté,ci CIV,West Brom,0.25,0,0,2
Simon Mignolet,be BEL,Sunderland,0.6052631578947368,0,0,1
James Milner,eng ENG,Aston Villa,0.02456140350877193,1,0,0
James Milner,eng ENG,Manchester City,0.5994152046783626,0,6,4
Victor Moses,ng NGA,Wigan Athletic,0.23830409356725146,1,3,1
Steven Mouyokolo,cg CGO,Wolves,0.04649122807017544,0,0,0
Fabrice Muamba,eng ENG,Bolton,0.7546783625730994,1,0,6
Danny Murphy,eng ENG,Fulham,0.9096491228070176,0,4,8
Jordon Mutch,eng ENG,Birmingham City,0.07105263157894737,0,1,1
Boaz Myhill,wls WAL,West Brom,0.15789473684210525,0,0,0
David N'Gog,fr FRA,Liverpool,0.31140350877192985,2,1,1
Charles N'Zogbia,fr FRA,Wigan Athletic,0.8137426900584795,9,5,3
Samir Nasri,fr FRA,Arsenal,0.6967836257309942,10,1,4
Kevin Nolan,eng ENG,Newcastle Utd,0.7751461988304094,12,1,10
Steven Nzonzi,fr FRA,Blackburn,0.37280701754385964,1,0,5
Jamie O'Hara,eng ENG,Wolves,0.3260233918128655,3,1,3
Gary O'Neil,eng ENG,West Ham,0.17222222222222222,0,1,0
John O'Shea,ie IRL,Manchester Utd,0.4505847953216374,0,3,1
Gabriel Obertan,fr FRA,Manchester Utd,0.08304093567251462,0,0,0
Peter Odemwingie,ng NGA,West Brom,0.7830409356725146,15,7,3
Martin Olsson,se SWE,Blackburn,0.6938596491228071,2,1,3
Nedum Onuoha,eng ENG,Sunderland,0.7783625730994153,1,1,1
John Paintsil,gh GHA,Fulham,0.39269005847953214,0,0,6
Wilson Palacios,hn HON,Tottenham,0.3584795321637427,0,0,5
Scott Parker,eng ENG,West Ham,0.8005847953216374,5,2,8
Jermaine Pennant,eng ENG,Stoke City,0.5885964912280702,3,8,3
James Perch,eng ENG,Newcastle Utd,0.2564327485380117,0,0,6
Robin van Persie,nl NED,Arsenal,0.5175438596491229,18,7,4
Kevin Phillips,eng ENG,Birmingham City,0.14415204678362573,1,0,0
Matt Phillips,sct SCO,Blackpool,0.30701754385964913,1,4,0
Steven Pienaar,za RSA,Tottenham,0.14356725146198832,0,1,1
Steven Pienaar,za RSA,Everton,0.4587719298245614,1,0,2
Jason Puncheon,eng ENG,Blackpool,0.1891812865497076,3,0,0
Aaron Ramsey,wls WAL,Arsenal,0.10350877192982456,1,0,1
Andy Reid,ie IRL,Blackpool,0.05555555555555555,0,0,0
Andy Reid,ie IRL,Sunderland,0.004093567251461989,0,0,0
Nigel Reo-Coker,eng ENG,Aston Villa,0.6055555555555555,0,0,5
Kieran Richardson,eng ENG,Sunderland,0.5961988304093567,4,3,9
Sam Ricketts,wls WAL,Bolton,0.4070175438596491,0,0,2
Liam Ridgewell,eng ENG,Birmingham City,0.9280701754385965,4,0,7
Jason Roberts,gd GRN,Blackburn,0.43099415204678365,5,4,2
Jack Robinson,eng ENG,Liverpool,0.04298245614035088,0,0,1
Paul Robinson,eng ENG,Bolton,0.9210526315789473,0,0,6
Paul Robinson,eng ENG,Blackburn,0.9342105263157895,0,1,0
Jack Rodwell,eng ENG,Everton,0.4152046783625731,0,1,5
Wayne Rooney,eng ENG,Manchester Utd,0.6505847953216374,11,11,5
Danny Rose,eng ENG,Tottenham,0.1023391812865497,0,1,0
Wayne Routledge,eng ENG,Newcastle Utd,0.2912280701754386,0,1,0
Louis Saha,fr FRA,Everton,0.39941520467836256,7,0,0
Sandro,br BRA,Tottenham,0.31549707602339183,1,0,4
Roque Santa Cruz,py PAR,Manchester City,0.007309941520467836,0,0,0
Roque Santa Cruz,py PAR,Blackburn,0.15789473684210525,0,0,0
Mark Schwarzer,au AUS,Fulham,0.8157894736842105,0,0,0
Stéphane Sessègnon,bj BEN,Sunderland,0.345906432748538,3,3,2
Jonjo Shelvey,eng ENG,Liverpool,0.09941520467836257,0,1,1
Nicky Shorey,eng ENG,West Brom,0.6766081871345029,0,1,1
Steve Sidwell,eng ENG,Aston Villa,0.03508771929824561,0,0,1
Steve Sidwell,eng ENG,Fulham,0.27573099415204677,2,1,3
Danny Simpson,eng ENG,Newcastle Utd,0.7850877192982456,0,0,4
Chris Smalling,eng ENG,Manchester Utd,0.3175438596491228,0,0,0
Alan Smith,eng ENG,Newcastle Utd,0.1695906432748538,0,0,3
Jonathan Spector,us USA,West Ham,0.2716374269005848,1,0,2
Daniel Sturridge,eng ENG,Bolton,0.28421052631578947,8,0,1
Daniel Sturridge,eng ENG,Chelsea,0.04678362573099415,0,0,0
Matthew Taylor,eng ENG,Bolton,0.5622807017543859,2,3,4
Ryan Taylor,eng ENG,Newcastle Utd,0.08099415204678363,0,1,1
James Tomkins,eng ENG,West Ham,0.46169590643274855,1,1,2
Michael Tonge,eng ENG,Stoke City,0.007894736842105263,0,0,0
Fernando Torres,es ESP,Liverpool,0.5529239766081872,9,2,6
Fernando Torres,es ESP,Chelsea,0.2236842105263158,1,2,1
Kolo Touré,ci CIV,Manchester City,0.5394736842105263,1,0,5
Michael Turner,eng ENG,Sunderland,0.3815789473684211,0,0,4
Antonio Valencia,ec ECU,Manchester Utd,0.21695906432748538,1,2,1
James Vaughan,eng ENG,Everton,0.005263157894736842,0,0,0
Theo Walcott,eng ENG,Arsenal,0.49444444444444446,9,7,0
Kyle Walker,eng ENG,Tottenham,0.0011695906432748538,0,0,0
Kyle Walker,eng ENG,Aston Villa,0.39093567251461986,1,3,3
Jonathan Walters,ie IRL,Stoke City,0.6845029239766082,6,2,4
Stephen Ward,ie IRL,Wolves,0.7005847953216374,1,1,2
Stephen Warnock,eng ENG,Aston Villa,0.5,0,2,8
Ben Watson,eng ENG,Wigan Athletic,0.6210526315789474,3,1,3
Danny Welbeck,eng ENG,Sunderland,0.5134502923976608,6,1,2
David Wheater,eng ENG,Bolton,0.15730994152046784,0,0,3
Dean Whitehead,eng ENG,Stoke City,0.8485380116959065,2,1,6
Mike Williamson,eng ENG,Newcastle Utd,0.75,0,1,5
Jack Wilshere,eng ENG,Arsenal,0.7716374269005848,1,3,8
Danny Wilson,sct SCO,Liverpool,0.04590643274853801,0,0,1
Marc Wilson,ie IRL,Stoke City,0.5423976608187134,1,1,7
Chris Wood,nz NZL,West Brom,0.002631578947368421,0,0,0
Shaun Wright-Phillips,eng ENG,Manchester City,0.059941520467836254,0,0,0
Ashley Young,eng ENG,Aston Villa,0.8918128654970761,7,10,8
Luke Young,eng ENG,Aston Villa,0.6052631578947368,1,1,1
Bobby Zamora,eng ENG,Fulham,0.2213450292397661,5,5,2
