player_name,nation,squad,minutes_played,goals,assists,cards
Stewart Downing,eng ENG,Middlesbrough,0.28771929824561404,1,4,0
Damien Duff,ie IRL,Chelsea,0.4637426900584795,3,4,3
David Dunn,eng ENG,Birmingham City,0.1652046783625731,2,1,0
Richard Dunne,ie IRL,Manchester City,0.8166666666666667,3,0,9
Kieron Dyer,eng ENG,Newcastle Utd,0.13157894736842105,0,2,0
Robert Earnshaw,wls WAL,West Brom,0.11988304093567251,1,0,0
Ugo Ehiogu,eng ENG,Middlesbrough,0.4178362573099415,0,0,1
Nathan Ellington,eng ENG,West Brom,0.44883040935672514,5,0,0
Robbie Elliott,eng ENG,Newcastle Utd,0.38801169590643275,0,0,2
Matthew Etherington,eng ENG,West Ham,0.8055555555555556,2,5,1
Jason Euell,jm JAM,Charlton Ath,0.1587719298245614,1,0,0
Abdoulaye Faye,sn SEN,Bolton,0.5646198830409357,1,1,7
Amdy Faye,sn SEN,Newcastle Utd,0.39269005847953214,0,2,2
Anton Ferdinand,eng ENG,West Ham,0.8432748538011696,2,2,5
Rio Ferdinand,eng ENG,Manchester Utd,0.9640350877192982,3,0,3
Duncan Ferguson,sct SCO,Everton,0.285672514619883,1,0,3
John Filan,au AUS,Wigan Athletic,0.3815789473684211,0,0,0
Steve Finnan,ie IRL,Liverpool,0.8570175438596491,0,3,2
Garry Flitcroft,eng ENG,Blackburn,0.018128654970760234,0,0,0
Mikael Forssell,fi FIN,Birmingham City,0.3786549707602339,3,1,1
Robbie Fowler,eng ENG,Liverpool,0.22485380116959064,5,1,0
Robbie Fowler,eng ENG,Manchester City,0.01871345029239766,1,0,1
Damien Francis,jm JAM,Wigan Athletic,0.42426900584795324,1,2,2
Brad Friedel,us USA,Blackburn,1.0,0,0,0
Danny Gabbidon,wls WAL,West Ham,0.7953216374269005,0,0,2
Anthony Gardner,eng ENG,Tottenham,0.4108187134502924,0,0,2
Craig Gardner,eng ENG,Aston Villa,0.08742690058479533,0,1,2
Shay Given,ie IRL,Newcastle Utd,1.0,0,0,2
Danny Graham,eng ENG,Middlesbrough,0.029239766081871343,0,0,1
Andy Gray,sct SCO,Sunderland,0.3286549707602339,1,1,1
Julian Gray,eng ENG,Birmingham City,0.4953216374269006,1,2,1
Jonathan Greening,eng ENG,West Brom,0.9625730994152046,2,4,2
Andy Griffin,eng ENG,Portsmouth,0.5166666666666667,0,0,6
Dietmar Hamann,de GER,Liverpool,0.33538011695906433,0,1,1
Marlon Harewood,eng ENG,West Ham,0.8307017543859649,14,4,5
Stéphane Henchoz,ch SUI,Wigan Athletic,0.6698830409356725,0,0,8
Emile Heskey,eng ENG,Birmingham City,0.8228070175438597,4,4,6
Shaka Hislop,tt TRI,West Ham,0.41228070175438597,0,0,0
Matt Holland,ie IRL,Charlton Ath,0.5090643274853801,1,0,0
Justin Hoyte,tt TRI,Sunderland,0.6944444444444444,1,0,2
Tom Huddlestone,eng ENG,Tottenham,0.04035087719298246,0,1,0
Aaron Hughes,nir NIR,Aston Villa,0.8830409356725146,0,5,2
Robert Huth,de GER,Chelsea,0.15555555555555556,0,1,3
Stephen Ireland,ie IRL,Manchester City,0.37280701754385964,0,2,0
Muzzy Izzet,tr TUR,Birmingham City,0.2687134502923977,0,0,4
David James,eng ENG,Manchester City,1.0,0,0,1
Matt Jansen,eng ENG,Bolton,0.07923976608187135,0,1,0
Matt Jansen,eng ENG,Blackburn,0.030116959064327486,0,0,0
Jermaine Jenas,eng ENG,Tottenham,0.7526315789473684,6,4,2
Jermaine Jenas,eng ENG,Newcastle Utd,0.08157894736842106,0,0,2
Claus Jensen,dk DEN,Fulham,0.28713450292397663,2,1,0
Jonatan Johansson,fi FIN,Charlton Ath,0.02953216374269006,0,0,0
Adam Johnson,eng ENG,Middlesbrough,0.20672514619883042,1,0,0
Andy Johnson,wls WAL,West Brom,0.18859649122807018,0,0,1
Glen Johnson,eng ENG,Chelsea,0.09649122807017543,0,0,1
Brad Jones,au AUS,Middlesbrough,0.23684210526315788,0,0,0
Diomansy Kamara,sn SEN,West Brom,0.5230994152046784,1,2,3
Frédéric Kanouté,ml MLI,Tottenham,0.0029239766081871343,0,0,0
Robbie Keane,ie IRL,Tottenham,0.6722222222222223,16,3,1
Roy Keane,ie IRL,Manchester Utd,0.10818713450292397,0,0,1
Stephen Kelly,ie IRL,Tottenham,0.22777777777777777,0,0,0
Harry Kewell,au AUS,Liverpool,0.5877192982456141,3,3,2
Zurab Khizanishvili,ge GEO,Blackburn,0.6304093567251462,1,0,4
Dean Kiely,ie IRL,Portsmouth,0.39473684210526316,0,0,0
Dean Kiely,ie IRL,Charlton Ath,0.07894736842105263,0,0,0
Kevin Kilbane,ie IRL,Everton,0.5853801169590643,0,1,4
Chris Kirkland,eng ENG,West Brom,0.2631578947368421,0,0,0
Zat Knight,eng ENG,Fulham,0.7412280701754386,0,0,2
Paul Konchesky,eng ENG,West Ham,0.9421052631578948,1,4,5
Tomasz Kuszczak,pl POL,West Brom,0.7283625730994152,0,0,1
Frank Lampard,eng ENG,Chelsea,0.9210526315789473,16,8,4
Aaron Lennon,eng ENG,Tottenham,0.5286549707602339,2,3,0
Freddie Ljungberg,se SWE,Arsenal,0.5064327485380117,1,3,2
Lomana LuaLua,cd COD,Portsmouth,0.6163742690058479,7,3,2
Steed Malbranque,fr FRA,Fulham,0.847953216374269,6,4,4
Nigel Martyn,eng ENG,Everton,0.5131578947368421,0,0,0
Dominic Matteo,sct SCO,Blackburn,0.1482456140350877,0,0,2
Gavin McCann,eng ENG,Aston Villa,0.8394736842105263,1,0,8
George McCartney,nir NIR,Sunderland,0.3192982456140351,0,0,4
James McFadden,sct SCO,Everton,0.5988304093567252,6,2,3
Mido,eg EGY,Tottenham,0.6169590643274854,11,6,5
Danny Mills,eng ENG,Manchester City,0.43450292397660817,1,0,6
Matt Mills,eng ENG,Manchester City,0.0017543859649122807,0,0,0
James Milner,eng ENG,Aston Villa,0.6821637426900585,1,8,3
James Milner,eng ENG,Newcastle Utd,0.03888888888888889,0,0,0
Luke Moore,eng ENG,Aston Villa,0.43333333333333335,8,2,2
Clinton Morrison,ie IRL,Birmingham City,0.0011695906432748538,0,0,0
Hayden Mullins,eng ENG,West Ham,0.8654970760233918,0,0,3
Danny Murphy,eng ENG,Tottenham,0.08801169590643275,0,0,1
Danny Murphy,eng ENG,Charlton Ath,0.43128654970760233,4,8,5
Charles N'Zogbia,fr FRA,Newcastle Utd,0.678654970760234,5,8,3
Lucas Neill,au AUS,Blackburn,0.9166666666666666,1,0,13
Antti Niemi,fi FIN,Fulham,0.23684210526315788,0,0,0
Kevin Nolan,eng ENG,Bolton,0.9105263157894737,9,4,7
Gary O'Neil,eng ENG,Portsmouth,0.9140350877192982,6,2,2
John O'Shea,ie IRL,Manchester Utd,0.8269005847953217,1,2,5
Nedum Onuoha,eng ENG,Manchester City,0.21052631578947367,0,0,1
Scott Parker,eng ENG,Newcastle Utd,0.6728070175438596,1,1,11
Ian Pearce,eng ENG,Fulham,0.24064327485380116,0,0,1
Mark Pembridge,wls WAL,Fulham,0.12631578947368421,0,0,0
Jermaine Pennant,eng ENG,Birmingham City,0.9187134502923977,2,6,4
Chris Perry,eng ENG,Charlton Ath,0.7125730994152046,1,0,5
Robin van Persie,nl NED,Arsenal,0.3546783625730994,5,1,2
Kevin Phillips,eng ENG,Aston Villa,0.4415204678362573,4,4,0
Chris Powell,eng ENG,Charlton Ath,0.6473684210526316,0,2,2
Nigel Quashie,sct SCO,West Brom,0.22280701754385965,1,0,2
Franck Queudrue,fr FRA,Middlesbrough,0.62953216374269,3,3,6
Tomasz Radzinski,ca CAN,Fulham,0.6681286549707602,2,4,3
Grzegorz Rasiak,pl POL,Tottenham,0.09853801169590644,0,0,1
Andy Reid,ie IRL,Tottenham,0.1760233918128655,0,1,2
Nigel Reo-Coker,eng ENG,West Ham,0.7982456140350878,5,4,3
Claudio Reyna,us USA,Manchester City,0.5283625730994153,1,1,3
Kieran Richardson,eng ENG,Manchester Utd,0.33976608187134505,1,1,4
Liam Ridgewell,eng ENG,Aston Villa,0.7982456140350878,5,0,6
Chris Riggott,eng ENG,Middlesbrough,0.5456140350877193,0,0,4
Laurent Robert,fr FRA,Portsmouth,0.33654970760233915,1,3,3
Jason Roberts,gd GRN,Wigan Athletic,0.87953216374269,8,3,5
Paul Robinson,eng ENG,Tottenham,1.0,0,0,1
Paul Robinson,eng ENG,West Brom,0.8374269005847953,0,2,7
Wayne Rooney,eng ENG,Manchester Utd,0.8991228070175439,16,9,8
Liam Rosenior,eng ENG,Fulham,0.5809941520467836,0,1,5
Wayne Routledge,eng ENG,Tottenham,0.048538011695906436,0,0,0
Wayne Routledge,eng ENG,Portsmouth,0.12953216374269005,0,3,0
Louis Saha,fr FRA,Manchester Utd,0.3350877192982456,7,1,0
Robbie Savage,wls WAL,Blackburn,0.8698830409356725,1,3,13
Mark Schwarzer,au AUS,Middlesbrough,0.7105263157894737,0,1,0
Riccardo Scimeca,eng ENG,West Brom,0.05263157894736842,0,0,0
Alan Shearer,eng ENG,Newcastle Utd,0.8032163742690058,10,4,3
Teddy Sheringham,eng ENG,West Ham,0.4269005847953216,6,3,5
Mikaël Silvestre,fr FRA,Manchester Utd,0.7736842105263158,1,2,4
Trevor Sinclair,eng ENG,Manchester City,0.7017543859649122,3,3,5
Alan Smith,eng ENG,Manchester Utd,0.42953216374269004,1,2,4
Nolberto Solano,pe PER,Aston Villa,0.03450292397660819,0,0,1
Nolberto Solano,pe PER,Newcastle Utd,0.6464912280701754,6,2,2
Gareth Southgate,eng ENG,Middlesbrough,0.6125730994152047,0,2,3
Jonathan Spector,us USA,Charlton Ath,0.36432748538011694,0,0,1
Gary Speed,wls WAL,Bolton,0.7236842105263158,4,3,2
Jon Stead,eng ENG,Sunderland,0.49619883040935675,1,0,3
Chris Sutton,eng ENG,Birmingham City,0.24269005847953215,1,1,2
Teemu Tainio,fi FIN,Tottenham,0.5014619883040936,1,4,4
Maik Taylor,nir NIR,Birmingham City,0.8947368421052632,0,0,0
Martin Taylor,eng ENG,Birmingham City,0.5263157894736842,0,0,1
Matthew Taylor,eng ENG,Portsmouth,0.8327485380116959,6,4,4
Ryan Taylor,eng ENG,Wigan Athletic,0.11695906432748537,0,0,1
Ben Thatcher,wls WAL,Manchester City,0.45935672514619885,0,0,5
David Thompson,eng ENG,Blackburn,0.054385964912280704,0,0,1
David Thompson,eng ENG,Wigan Athletic,0.18333333333333332,2,1,4
Andy Todd,eng ENG,Blackburn,0.5149122807017544,2,0,5
Kolo Touré,ci CIV,Arsenal,0.868421052631579,0,1,3
Djimi Traoré,ml MLI,Liverpool,0.23742690058479532,0,0,1
Darius Vassell,eng ENG,Manchester City,0.8859649122807017,8,7,4
James Vaughan,eng ENG,Everton,0.004093567251461989,0,0,0
Mark Viduka,au AUS,Middlesbrough,0.4888888888888889,7,4,0
Moritz Volz,de GER,Fulham,0.5994152046783626,0,1,2
Stephen Warnock,eng ENG,Liverpool,0.3845029239766082,1,0,1
Steve Watson,eng ENG,West Brom,0.6757309941520467,1,0,4
David Wheater,eng ENG,Middlesbrough,0.1152046783625731,0,1,0
Dean Whitehead,eng ENG,Sunderland,0.9736842105263158,3,6,10
Richard Wright,eng ENG,Everton,0.37105263157894736,0,0,0
Stephen Wright,eng ENG,Sunderland,0.030116959064327486,0,0,3
Shaun Wright-Phillips,eng ENG,Chelsea,0.29502923976608186,0,3,0
Abel Xavier,pt POR,Middlesbrough,0.10526315789473684,0,0,0
Luke Young,eng ENG,Charlton Ath,0.8289473684210527,1,2,8
Bobby Zamora,eng ENG,West Ham,0.47485380116959064,6,6,0
